bk,bm,bn,iteration,time_ms,tm,tn,type,m,n,k
32,32,32,7,232.888,8,8,2D_kernel,8192,8192,8192
32,32,32,8,232.785,8,8,2D_kernel,8192,8192,8192
32,32,32,9,232.875,8,8,2D_kernel,8192,8192,8192
32,32,32,0,22.3459,8,8,2D_cublas,8192,8192,8192
32,32,32,1,22.3252,8,8,2D_cublas,8192,8192,8192
32,32,32,2,22.3872,8,8,2D_cublas,8192,8192,8192
32,32,32,3,22.3836,8,8,2D_cublas,8192,8192,8192
32,32,32,4,22.5822,8,8,2D_cublas,8192,8192,8192
32,32,32,5,22.9706,8,8,2D_cublas,8192,8192,8192
32,32,32,6,23.5459,8,8,2D_cublas,8192,8192,8192
32,32,32,7,24.6629,8,8,2D_cublas,8192,8192,8192
32,32,32,8,24.7267,8,8,2D_cublas,8192,8192,8192
32,32,32,9,24.6013,8,8,2D_cublas,8192,8192,8192
16,128,64,0,149.409,8,8,2D_kernel,8192,8192,8192
16,128,64,1,149.539,8,8,2D_kernel,8192,8192,8192
16,128,64,2,149.319,8,8,2D_kernel,8192,8192,8192
16,128,64,3,149.566,8,8,2D_kernel,8192,8192,8192
16,128,64,4,149.375,8,8,2D_kernel,8192,8192,8192
16,128,64,5,149.35,8,8,2D_kernel,8192,8192,8192
16,128,64,6,149.514,8,8,2D_kernel,8192,8192,8192
16,128,64,7,149.623,8,8,2D_kernel,8192,8192,8192
16,128,64,8,149.575,8,8,2D_kernel,8192,8192,8192
16,128,64,9,149.59,8,8,2D_kernel,8192,8192,8192
16,128,64,0,22.4453,8,8,2D_cublas,8192,8192,8192
16,128,64,1,22.4026,8,8,2D_cublas,8192,8192,8192
16,128,64,2,22.4798,8,8,2D_cublas,8192,8192,8192
16,128,64,3,22.5321,8,8,2D_cublas,8192,8192,8192
16,128,64,4,22.5452,8,8,2D_cublas,8192,8192,8192
16,128,64,5,22.576,8,8,2D_cublas,8192,8192,8192
16,128,64,6,22.6504,8,8,2D_cublas,8192,8192,8192
16,128,64,7,22.6006,8,8,2D_cublas,8192,8192,8192
16,128,64,8,22.5072,8,8,2D_cublas,8192,8192,8192
16,128,64,9,22.4566,8,8,2D_cublas,8192,8192,8192
32,128,64,0,154.175,8,8,2D_kernel,8192,8192,8192
32,128,64,1,154.301,8,8,2D_kernel,8192,8192,8192
32,128,64,2,154.38,8,8,2D_kernel,8192,8192,8192
32,128,64,3,154.182,8,8,2D_kernel,8192,8192,8192
32,128,64,4,154.272,8,8,2D_kernel,8192,8192,8192
32,128,64,5,154.234,8,8,2D_kernel,8192,8192,8192
32,128,64,6,154.249,8,8,2D_kernel,8192,8192,8192
32,128,64,7,154.19,8,8,2D_kernel,8192,8192,8192
32,128,64,8,154.253,8,8,2D_kernel,8192,8192,8192
32,128,64,9,155.221,8,8,2D_kernel,8192,8192,8192
32,128,64,0,22.4313,8,8,2D_cublas,8192,8192,8192
32,128,64,1,22.3698,8,8,2D_cublas,8192,8192,8192
32,128,64,2,22.2235,8,8,2D_cublas,8192,8192,8192
32,128,64,3,22.4279,8,8,2D_cublas,8192,8192,8192
32,128,64,4,22.5495,8,8,2D_cublas,8192,8192,8192
32,128,64,5,22.4984,8,8,2D_cublas,8192,8192,8192
32,128,64,6,22.5485,8,8,2D_cublas,8192,8192,8192
32,128,64,7,22.6653,8,8,2D_cublas,8192,8192,8192
32,128,64,8,22.5566,8,8,2D_cublas,8192,8192,8192
32,128,64,9,22.5488,8,8,2D_cublas,8192,8192,8192
16,64,64,0,220.517,4,8,2D_kernel,8192,8192,8192
16,64,64,1,220.57,4,8,2D_kernel,8192,8192,8192
16,64,64,2,220.517,4,8,2D_kernel,8192,8192,8192
16,64,64,3,220.634,4,8,2D_kernel,8192,8192,8192
16,64,64,4,220.621,4,8,2D_kernel,8192,8192,8192
16,64,64,5,220.55,4,8,2D_kernel,8192,8192,8192
16,64,64,6,220.586,4,8,2D_kernel,8192,8192,8192
16,64,64,7,220.564,4,8,2D_kernel,8192,8192,8192
16,64,64,8,220.512,4,8,2D_kernel,8192,8192,8192
16,64,64,9,220.609,4,8,2D_kernel,8192,8192,8192
16,64,64,0,22.4913,4,8,2D_cublas,8192,8192,8192
16,64,64,1,22.4634,4,8,2D_cublas,8192,8192,8192
16,64,64,2,22.3628,4,8,2D_cublas,8192,8192,8192
16,64,64,3,22.0215,4,8,2D_cublas,8192,8192,8192
16,64,64,4,22.0993,4,8,2D_cublas,8192,8192,8192
16,64,64,5,22.4133,4,8,2D_cublas,8192,8192,8192
16,64,64,6,22.4007,4,8,2D_cublas,8192,8192,8192
16,64,64,7,22.6937,4,8,2D_cublas,8192,8192,8192
16,64,64,8,22.6408,4,8,2D_cublas,8192,8192,8192
16,64,64,9,22.6524,4,8,2D_cublas,8192,8192,8192
16,64,64,0,125.927,8,4,2D_kernel,8192,8192,8192
16,64,64,1,125.999,8,4,2D_kernel,8192,8192,8192
16,64,64,2,126.063,8,4,2D_kernel,8192,8192,8192
16,64,64,3,125.822,8,4,2D_kernel,8192,8192,8192
16,64,64,4,126.135,8,4,2D_kernel,8192,8192,8192
16,64,64,5,125.961,8,4,2D_kernel,8192,8192,8192
16,64,64,6,125.77,8,4,2D_kernel,8192,8192,8192
16,64,64,7,126.303,8,4,2D_kernel,8192,8192,8192
16,64,64,8,125.804,8,4,2D_kernel,8192,8192,8192
16,64,64,9,125.882,8,4,2D_kernel,8192,8192,8192
16,64,64,0,22.3313,8,4,2D_cublas,8192,8192,8192
16,64,64,1,22.3947,8,4,2D_cublas,8192,8192,8192
16,64,64,2,22.3509,8,4,2D_cublas,8192,8192,8192
16,64,64,3,22.472,8,4,2D_cublas,8192,8192,8192
16,64,64,4,22.5245,8,4,2D_cublas,8192,8192,8192
16,64,64,5,22.5119,8,4,2D_cublas,8192,8192,8192
16,64,64,6,22.5724,8,4,2D_cublas,8192,8192,8192
16,64,64,7,22.5375,8,4,2D_cublas,8192,8192,8192
16,64,64,8,22.453,8,4,2D_cublas,8192,8192,8192
16,64,64,9,22.4601,8,4,2D_cublas,8192,8192,8192
16,64,64,0,155.902,4,4,2D_kernel,8192,8192,8192
16,64,64,1,156.577,4,4,2D_kernel,8192,8192,8192
16,64,64,2,155.911,4,4,2D_kernel,8192,8192,8192
16,64,64,3,155.9,4,4,2D_kernel,8192,8192,8192
16,64,64,4,155.907,4,4,2D_kernel,8192,8192,8192
16,64,64,5,155.914,4,4,2D_kernel,8192,8192,8192
16,64,64,6,156.552,4,4,2D_kernel,8192,8192,8192
16,64,64,7,155.935,4,4,2D_kernel,8192,8192,8192
16,64,64,8,155.911,4,4,2D_kernel,8192,8192,8192
16,64,64,9,155.941,4,4,2D_kernel,8192,8192,8192
16,64,64,0,22.3259,4,4,2D_cublas,8192,8192,8192
16,64,64,1,22.2895,4,4,2D_cublas,8192,8192,8192
16,64,64,2,22.3738,4,4,2D_cublas,8192,8192,8192
16,64,64,3,22.4687,4,4,2D_cublas,8192,8192,8192
16,64,64,4,22.5621,4,4,2D_cublas,8192,8192,8192
16,64,64,5,22.492,4,4,2D_cublas,8192,8192,8192
16,64,64,6,22.4559,4,4,2D_cublas,8192,8192,8192
16,64,64,7,22.474,4,4,2D_cublas,8192,8192,8192
16,64,64,8,22.5373,4,4,2D_cublas,8192,8192,8192
16,64,64,9,22.6417,4,4,2D_cublas,8192,8192,8192
16,64,64,0,159.535,8,8,2D_kernel,8192,8192,8192
16,64,64,1,158.581,8,8,2D_kernel,8192,8192,8192
16,64,64,2,158.644,8,8,2D_kernel,8192,8192,8192
16,64,64,3,159.073,8,8,2D_kernel,8192,8192,8192
16,64,64,4,158.601,8,8,2D_kernel,8192,8192,8192
16,64,64,5,159.087,8,8,2D_kernel,8192,8192,8192
16,64,64,6,158.875,8,8,2D_kernel,8192,8192,8192
16,64,64,7,158.974,8,8,2D_kernel,8192,8192,8192
16,64,64,8,159.485,8,8,2D_kernel,8192,8192,8192
16,64,64,9,158.684,8,8,2D_kernel,8192,8192,8192
16,64,64,0,22.3398,8,8,2D_cublas,8192,8192,8192
16,64,64,1,22.3066,8,8,2D_cublas,8192,8192,8192
16,64,64,2,22.2824,8,8,2D_cublas,8192,8192,8192
16,64,64,3,22.3855,8,8,2D_cublas,8192,8192,8192
16,64,64,4,22.3387,8,8,2D_cublas,8192,8192,8192
16,64,64,5,22.4742,8,8,2D_cublas,8192,8192,8192
16,64,64,6,22.5299,8,8,2D_cublas,8192,8192,8192
16,64,64,7,22.5204,8,8,2D_cublas,8192,8192,8192
16,64,64,8,22.5929,8,8,2D_cublas,8192,8192,8192
16,64,64,9,22.8443,8,8,2D_cublas,8192,8192,8192
8,128,128,0,145.391,8,8,2D_kernel,8192,8192,8192
8,128,128,1,145.431,8,8,2D_kernel,8192,8192,8192
8,128,128,2,145.311,8,8,2D_kernel,8192,8192,8192
8,128,128,3,145.479,8,8,2D_kernel,8192,8192,8192
8,128,128,4,145.312,8,8,2D_kernel,8192,8192,8192
8,128,128,5,145.461,8,8,2D_kernel,8192,8192,8192
8,128,128,6,145.304,8,8,2D_kernel,8192,8192,8192
8,128,128,7,145.464,8,8,2D_kernel,8192,8192,8192
8,128,128,8,145.299,8,8,2D_kernel,8192,8192,8192
8,128,128,9,145.394,8,8,2D_kernel,8192,8192,8192
8,128,128,0,22.2997,8,8,2D_cublas,8192,8192,8192
8,128,128,1,22.2348,8,8,2D_cublas,8192,8192,8192
8,128,128,2,22.4314,8,8,2D_cublas,8192,8192,8192
8,128,128,3,22.5088,8,8,2D_cublas,8192,8192,8192
8,128,128,4,22.515,8,8,2D_cublas,8192,8192,8192
8,128,128,5,22.6475,8,8,2D_cublas,8192,8192,8192
8,128,128,6,22.5748,8,8,2D_cublas,8192,8192,8192
8,128,128,7,22.5128,8,8,2D_cublas,8192,8192,8192
8,128,128,8,22.524,8,8,2D_cublas,8192,8192,8192
8,128,128,9,22.5083,8,8,2D_cublas,8192,8192,8192
32,128,64,0,154.509,8,8,2D_kernel,8192,8192,8192
32,128,64,1,154.565,8,8,2D_kernel,8192,8192,8192
32,128,64,2,155.474,8,8,2D_kernel,8192,8192,8192
32,128,64,3,154.251,8,8,2D_kernel,8192,8192,8192
32,128,64,4,154.517,8,8,2D_kernel,8192,8192,8192
32,128,64,5,154.4,8,8,2D_kernel,8192,8192,8192
32,128,64,6,154.397,8,8,2D_kernel,8192,8192,8192
32,128,64,7,154.417,8,8,2D_kernel,8192,8192,8192
32,128,64,8,154.485,8,8,2D_kernel,8192,8192,8192
32,128,64,9,154.364,8,8,2D_kernel,8192,8192,8192
32,128,64,0,22.351,8,8,2D_cublas,8192,8192,8192
32,128,64,1,22.3371,8,8,2D_cublas,8192,8192,8192
32,128,64,2,22.1594,8,8,2D_cublas,8192,8192,8192
32,128,64,3,22.4101,8,8,2D_cublas,8192,8192,8192
32,128,64,4,22.4964,8,8,2D_cublas,8192,8192,8192
32,128,64,5,22.3593,8,8,2D_cublas,8192,8192,8192
32,128,64,6,22.5949,8,8,2D_cublas,8192,8192,8192
32,128,64,7,22.8158,8,8,2D_cublas,8192,8192,8192
32,128,64,8,22.6667,8,8,2D_cublas,8192,8192,8192
32,128,64,9,22.5556,8,8,2D_cublas,8192,8192,8192
16,256,64,0,154.84,8,8,2D_kernel,8192,8192,8192
16,256,64,1,154.838,8,8,2D_kernel,8192,8192,8192
16,256,64,2,154.843,8,8,2D_kernel,8192,8192,8192
16,256,64,3,154.753,8,8,2D_kernel,8192,8192,8192
16,256,64,4,154.793,8,8,2D_kernel,8192,8192,8192
16,256,64,5,154.73,8,8,2D_kernel,8192,8192,8192
16,256,64,6,154.872,8,8,2D_kernel,8192,8192,8192
16,256,64,7,154.74,8,8,2D_kernel,8192,8192,8192
16,256,64,8,154.849,8,8,2D_kernel,8192,8192,8192
16,256,64,9,154.759,8,8,2D_kernel,8192,8192,8192
16,256,64,0,22.3517,8,8,2D_cublas,8192,8192,8192
16,256,64,1,22.2142,8,8,2D_cublas,8192,8192,8192
16,256,64,2,22.3592,8,8,2D_cublas,8192,8192,8192
16,256,64,3,22.3993,8,8,2D_cublas,8192,8192,8192
16,256,64,4,22.4026,8,8,2D_cublas,8192,8192,8192
16,256,64,5,22.4234,8,8,2D_cublas,8192,8192,8192
16,256,64,6,22.4508,8,8,2D_cublas,8192,8192,8192
16,256,64,7,22.7249,8,8,2D_cublas,8192,8192,8192
16,256,64,8,22.6764,8,8,2D_cublas,8192,8192,8192
16,256,64,9,22.5733,8,8,2D_cublas,8192,8192,8192
16,64,64,0,1757.6,16,16,2D_kernel,8192,8192,8192
16,64,64,1,1754.03,16,16,2D_kernel,8192,8192,8192
16,64,64,2,1753.09,16,16,2D_kernel,8192,8192,8192
16,64,64,3,1757.53,16,16,2D_kernel,8192,8192,8192
16,64,64,4,1755.34,16,16,2D_kernel,8192,8192,8192
16,64,64,5,1757.18,16,16,2D_kernel,8192,8192,8192
16,64,64,6,1753.96,16,16,2D_kernel,8192,8192,8192
16,64,64,7,1756.44,16,16,2D_kernel,8192,8192,8192
16,64,64,8,1753.75,16,16,2D_kernel,8192,8192,8192
16,64,64,9,1753.44,16,16,2D_kernel,8192,8192,8192
16,64,64,0,22.3215,16,16,2D_cublas,8192,8192,8192
16,64,64,1,22.3316,16,16,2D_cublas,8192,8192,8192
16,64,64,2,22.6261,16,16,2D_cublas,8192,8192,8192
16,64,64,3,22.352,16,16,2D_cublas,8192,8192,8192
16,64,64,4,22.4008,16,16,2D_cublas,8192,8192,8192
16,64,64,5,22.3028,16,16,2D_cublas,8192,8192,8192
16,64,64,6,22.4079,16,16,2D_cublas,8192,8192,8192
16,64,64,7,22.6761,16,16,2D_cublas,8192,8192,8192
16,64,64,8,22.7758,16,16,2D_cublas,8192,8192,8192
16,64,64,9,22.769,16,16,2D_cublas,8192,8192,8192
16,128,128,0,1071.84,16,16,2D_kernel,8192,8192,8192
16,128,128,1,1088.81,16,16,2D_kernel,8192,8192,8192
16,128,128,2,1073.35,16,16,2D_kernel,8192,8192,8192
16,128,128,3,1072.42,16,16,2D_kernel,8192,8192,8192
16,128,128,4,1072.88,16,16,2D_kernel,8192,8192,8192
16,128,128,5,1079.32,16,16,2D_kernel,8192,8192,8192
16,128,128,6,1079.78,16,16,2D_kernel,8192,8192,8192
16,128,128,7,1093.78,16,16,2D_kernel,8192,8192,8192
16,128,128,8,1074.3,16,16,2D_kernel,8192,8192,8192
16,128,128,9,1072.85,16,16,2D_kernel,8192,8192,8192
16,128,128,0,22.5434,16,16,2D_cublas,8192,8192,8192
16,128,128,1,22.5166,16,16,2D_cublas,8192,8192,8192
16,128,128,2,22.4816,16,16,2D_cublas,8192,8192,8192
16,128,128,3,22.5088,16,16,2D_cublas,8192,8192,8192
16,128,128,4,22.4934,16,16,2D_cublas,8192,8192,8192
16,128,128,5,22.4995,16,16,2D_cublas,8192,8192,8192
16,128,128,6,22.5053,16,16,2D_cublas,8192,8192,8192
16,128,128,7,22.5482,16,16,2D_cublas,8192,8192,8192
16,128,128,8,22.5913,16,16,2D_cublas,8192,8192,8192
16,128,128,9,22.5343,16,16,2D_cublas,8192,8192,8192
8,64,64,0,141.889,8,8,2D_kernel,8192,8192,8192
8,64,64,1,141.895,8,8,2D_kernel,8192,8192,8192
8,64,64,2,141.891,8,8,2D_kernel,8192,8192,8192
8,64,64,3,141.891,8,8,2D_kernel,8192,8192,8192
8,64,64,4,142.012,8,8,2D_kernel,8192,8192,8192
8,64,64,5,141.892,8,8,2D_kernel,8192,8192,8192
8,64,64,6,141.893,8,8,2D_kernel,8192,8192,8192
8,64,64,7,141.885,8,8,2D_kernel,8192,8192,8192
8,64,64,8,141.873,8,8,2D_kernel,8192,8192,8192
8,64,64,9,141.89,8,8,2D_kernel,8192,8192,8192
8,64,64,0,22.4462,8,8,2D_cublas,8192,8192,8192
8,64,64,1,22.4,8,8,2D_cublas,8192,8192,8192
8,64,64,2,22.2004,8,8,2D_cublas,8192,8192,8192
8,64,64,3,22.4972,8,8,2D_cublas,8192,8192,8192
8,64,64,4,22.5589,8,8,2D_cublas,8192,8192,8192
8,64,64,5,22.5485,8,8,2D_cublas,8192,8192,8192
8,64,64,6,22.6285,8,8,2D_cublas,8192,8192,8192
8,64,64,7,22.7029,8,8,2D_cublas,8192,8192,8192
8,64,64,8,22.6743,8,8,2D_cublas,8192,8192,8192
8,64,64,9,22.6164,8,8,2D_cublas,8192,8192,8192
8,64,128,0,134.065,8,8,2D_kernel,8192,8192,8192
8,64,128,1,134.811,8,8,2D_kernel,8192,8192,8192
8,64,128,2,136.656,8,8,2D_kernel,8192,8192,8192
8,64,128,3,134.65,8,8,2D_kernel,8192,8192,8192
8,64,128,4,135.127,8,8,2D_kernel,8192,8192,8192
8,64,128,5,133.511,8,8,2D_kernel,8192,8192,8192
8,64,128,6,133.856,8,8,2D_kernel,8192,8192,8192
8,64,128,7,135.286,8,8,2D_kernel,8192,8192,8192
8,64,128,8,134.124,8,8,2D_kernel,8192,8192,8192
8,64,128,9,134.734,8,8,2D_kernel,8192,8192,8192
8,64,128,0,22.4379,8,8,2D_cublas,8192,8192,8192
8,64,128,1,22.3471,8,8,2D_cublas,8192,8192,8192
8,64,128,2,22.1519,8,8,2D_cublas,8192,8192,8192
8,64,128,3,22.2143,8,8,2D_cublas,8192,8192,8192
8,64,128,4,22.2488,8,8,2D_cublas,8192,8192,8192
8,64,128,5,22.3959,8,8,2D_cublas,8192,8192,8192
8,64,128,6,22.7764,8,8,2D_cublas,8192,8192,8192
8,64,128,7,22.6706,8,8,2D_cublas,8192,8192,8192
8,64,128,8,22.6346,8,8,2D_cublas,8192,8192,8192
8,64,128,9,22.5522,8,8,2D_cublas,8192,8192,8192
64,32,32,0,322.01,8,8,2D_kernel,8192,8192,8192
64,32,32,1,322.631,8,8,2D_kernel,8192,8192,8192
64,32,32,2,322.695,8,8,2D_kernel,8192,8192,8192
64,32,32,3,322.574,8,8,2D_kernel,8192,8192,8192
64,32,32,4,322.007,8,8,2D_kernel,8192,8192,8192
64,32,32,5,322.395,8,8,2D_kernel,8192,8192,8192
64,32,32,6,322.306,8,8,2D_kernel,8192,8192,8192
64,32,32,7,322.762,8,8,2D_kernel,8192,8192,8192
64,32,32,8,322.554,8,8,2D_kernel,8192,8192,8192
64,32,32,9,322.537,8,8,2D_kernel,8192,8192,8192
64,32,32,0,22.8424,8,8,2D_cublas,8192,8192,8192
64,32,32,1,22.8718,8,8,2D_cublas,8192,8192,8192
64,32,32,2,22.8401,8,8,2D_cublas,8192,8192,8192
64,32,32,3,23.2705,8,8,2D_cublas,8192,8192,8192
64,32,32,4,23.3907,8,8,2D_cublas,8192,8192,8192
64,32,32,5,23.7172,8,8,2D_cublas,8192,8192,8192
64,32,32,6,23.9035,8,8,2D_cublas,8192,8192,8192
64,32,32,7,23.8581,8,8,2D_cublas,8192,8192,8192
64,32,32,8,23.4734,8,8,2D_cublas,8192,8192,8192
64,32,32,9,23.4149,8,8,2D_cublas,8192,8192,8192
16,64,64,0,122.732,16,4,2D_kernel,8192,8192,8192
16,64,64,1,122.428,16,4,2D_kernel,8192,8192,8192
16,64,64,2,122.454,16,4,2D_kernel,8192,8192,8192
16,64,64,3,122.643,16,4,2D_kernel,8192,8192,8192
16,64,64,4,122.44,16,4,2D_kernel,8192,8192,8192
16,64,64,5,122.47,16,4,2D_kernel,8192,8192,8192
16,64,64,6,122.49,16,4,2D_kernel,8192,8192,8192
16,64,64,7,122.584,16,4,2D_kernel,8192,8192,8192
16,64,64,8,122.465,16,4,2D_kernel,8192,8192,8192
16,64,64,9,122.577,16,4,2D_kernel,8192,8192,8192
16,64,64,0,22.5911,16,4,2D_cublas,8192,8192,8192
16,64,64,1,22.5938,16,4,2D_cublas,8192,8192,8192
16,64,64,2,22.572,16,4,2D_cublas,8192,8192,8192
16,64,64,3,22.622,16,4,2D_cublas,8192,8192,8192
16,64,64,4,22.5111,16,4,2D_cublas,8192,8192,8192
16,64,64,5,22.441,16,4,2D_cublas,8192,8192,8192
16,64,64,6,22.4449,16,4,2D_cublas,8192,8192,8192
16,64,64,7,22.3879,16,4,2D_cublas,8192,8192,8192
16,64,64,8,22.4463,16,4,2D_cublas,8192,8192,8192
16,64,64,9,22.5167,16,4,2D_cublas,8192,8192,8192
16,128,128,0,106.295,16,4,2D_kernel,8192,8192,8192
16,128,128,1,106.401,16,4,2D_kernel,8192,8192,8192
16,128,128,2,106.223,16,4,2D_kernel,8192,8192,8192
16,128,128,3,106.261,16,4,2D_kernel,8192,8192,8192
16,128,128,4,106.172,16,4,2D_kernel,8192,8192,8192
16,128,128,5,106.25,16,4,2D_kernel,8192,8192,8192
16,128,128,6,106.23,16,4,2D_kernel,8192,8192,8192
16,128,128,7,106.208,16,4,2D_kernel,8192,8192,8192
16,128,128,8,106.176,16,4,2D_kernel,8192,8192,8192
16,128,128,9,106.257,16,4,2D_kernel,8192,8192,8192
16,128,128,0,22.2364,16,4,2D_cublas,8192,8192,8192
16,128,128,1,22.2197,16,4,2D_cublas,8192,8192,8192
16,128,128,2,22.3475,16,4,2D_cublas,8192,8192,8192
16,128,128,3,22.3951,16,4,2D_cublas,8192,8192,8192
16,128,128,4,22.573,16,4,2D_cublas,8192,8192,8192
16,128,128,5,22.673,16,4,2D_cublas,8192,8192,8192
16,128,128,6,22.5462,16,4,2D_cublas,8192,8192,8192
16,128,128,7,22.5341,16,4,2D_cublas,8192,8192,8192
16,128,128,8,22.504,16,4,2D_cublas,8192,8192,8192
16,128,128,9,22.5342,16,4,2D_cublas,8192,8192,8192
24,128,128,0,131.101,8,8,2D_kernel,8192,8192,8192
24,128,128,1,131.301,8,8,2D_kernel,8192,8192,8192
24,128,128,2,130.948,8,8,2D_kernel,8192,8192,8192
24,128,128,3,130.967,8,8,2D_kernel,8192,8192,8192
24,128,128,4,130.991,8,8,2D_kernel,8192,8192,8192
24,128,128,5,130.836,8,8,2D_kernel,8192,8192,8192
24,128,128,6,130.971,8,8,2D_kernel,8192,8192,8192
24,128,128,7,130.925,8,8,2D_kernel,8192,8192,8192
