bk,bm,bn,iteration,time_ms,tm,tn,type,m,n,k
16,128,64,9,0.648416,8,8,4D_cublas,8192,8192,256
16,64,32,0,3.87197,8,8,4D_kernel,8192,8192,256
16,64,32,1,3.91354,8,8,4D_kernel,8192,8192,256
16,64,32,2,3.89104,8,8,4D_kernel,8192,8192,256
16,64,32,3,3.83795,8,8,4D_kernel,8192,8192,256
16,64,32,4,3.89936,8,8,4D_kernel,8192,8192,256
16,64,32,5,3.82035,8,8,4D_kernel,8192,8192,256
16,64,32,6,3.86707,8,8,4D_kernel,8192,8192,256
16,64,32,7,3.83043,8,8,4D_kernel,8192,8192,256
16,64,32,8,3.90509,8,8,4D_kernel,8192,8192,256
16,64,32,9,3.91194,8,8,4D_kernel,8192,8192,256
16,64,32,0,0.664064,8,8,4D_cublas,8192,8192,256
16,64,32,1,0.668704,8,8,4D_cublas,8192,8192,256
16,64,32,2,0.663616,8,8,4D_cublas,8192,8192,256
16,64,32,3,0.657472,8,8,4D_cublas,8192,8192,256
16,64,32,4,0.65952,8,8,4D_cublas,8192,8192,256
16,64,32,5,0.661248,8,8,4D_cublas,8192,8192,256
16,64,32,6,0.658016,8,8,4D_cublas,8192,8192,256
16,64,32,7,0.65216,8,8,4D_cublas,8192,8192,256
16,64,32,8,0.650336,8,8,4D_cublas,8192,8192,256
16,64,32,9,0.650816,8,8,4D_cublas,8192,8192,256
16,64,256,0,3.96746,8,8,4D_kernel,8192,8192,256
16,64,256,1,3.96922,8,8,4D_kernel,8192,8192,256
16,64,256,2,3.96611,8,8,4D_kernel,8192,8192,256
16,64,256,3,3.97056,8,8,4D_kernel,8192,8192,256
16,64,256,4,3.96416,8,8,4D_kernel,8192,8192,256
16,64,256,5,3.96739,8,8,4D_kernel,8192,8192,256
16,64,256,6,3.96522,8,8,4D_kernel,8192,8192,256
16,64,256,7,3.96608,8,8,4D_kernel,8192,8192,256
16,64,256,8,3.96326,8,8,4D_kernel,8192,8192,256
16,64,256,9,3.9641,8,8,4D_kernel,8192,8192,256
16,64,256,0,0.673504,8,8,4D_cublas,8192,8192,256
16,64,256,1,0.665376,8,8,4D_cublas,8192,8192,256
16,64,256,2,0.65504,8,8,4D_cublas,8192,8192,256
16,64,256,3,0.64832,8,8,4D_cublas,8192,8192,256
16,64,256,4,0.648992,8,8,4D_cublas,8192,8192,256
16,64,256,5,0.64512,8,8,4D_cublas,8192,8192,256
16,64,256,6,0.648192,8,8,4D_cublas,8192,8192,256
16,64,256,7,0.648416,8,8,4D_cublas,8192,8192,256
16,64,256,8,0.64416,8,8,4D_cublas,8192,8192,256
16,64,256,9,0.647136,8,8,4D_cublas,8192,8192,256
32,64,64,0,3.93674,8,8,4D_kernel,8192,8192,256
32,64,64,1,3.93562,8,8,4D_kernel,8192,8192,256
32,64,64,2,3.9231,8,8,4D_kernel,8192,8192,256
32,64,64,3,3.90781,8,8,4D_kernel,8192,8192,256
32,64,64,4,3.9408,8,8,4D_kernel,8192,8192,256
32,64,64,5,3.94522,8,8,4D_kernel,8192,8192,256
32,64,64,6,3.89693,8,8,4D_kernel,8192,8192,256
32,64,64,7,3.93888,8,8,4D_kernel,8192,8192,256
32,64,64,8,3.93478,8,8,4D_kernel,8192,8192,256
32,64,64,9,3.95258,8,8,4D_kernel,8192,8192,256
32,64,64,0,0.673088,8,8,4D_cublas,8192,8192,256
32,64,64,1,0.653984,8,8,4D_cublas,8192,8192,256
32,64,64,2,0.652608,8,8,4D_cublas,8192,8192,256
32,64,64,3,0.652032,8,8,4D_cublas,8192,8192,256
32,64,64,4,0.646368,8,8,4D_cublas,8192,8192,256
32,64,64,5,0.64752,8,8,4D_cublas,8192,8192,256
32,64,64,6,0.651872,8,8,4D_cublas,8192,8192,256
32,64,64,7,0.643424,8,8,4D_cublas,8192,8192,256
32,64,64,8,0.645536,8,8,4D_cublas,8192,8192,256
32,64,64,9,0.648064,8,8,4D_cublas,8192,8192,256
16,32,32,0,7.4025,8,8,4D_kernel,8192,8192,256
16,32,32,1,7.39014,8,8,4D_kernel,8192,8192,256
16,32,32,2,7.40416,8,8,4D_kernel,8192,8192,256
16,32,32,3,7.38448,8,8,4D_kernel,8192,8192,256
16,32,32,4,7.41037,8,8,4D_kernel,8192,8192,256
16,32,32,5,7.40426,8,8,4D_kernel,8192,8192,256
16,32,32,6,7.4033,8,8,4D_kernel,8192,8192,256
16,32,32,7,7.42387,8,8,4D_kernel,8192,8192,256
16,32,32,8,7.40202,8,8,4D_kernel,8192,8192,256
16,32,32,9,7.42589,8,8,4D_kernel,8192,8192,256
16,32,32,0,0.666688,8,8,4D_cublas,8192,8192,256
16,32,32,1,0.678848,8,8,4D_cublas,8192,8192,256
16,32,32,2,0.66144,8,8,4D_cublas,8192,8192,256
16,32,32,3,0.662272,8,8,4D_cublas,8192,8192,256
16,32,32,4,0.66048,8,8,4D_cublas,8192,8192,256
16,32,32,5,0.662784,8,8,4D_cublas,8192,8192,256
16,32,32,6,0.655552,8,8,4D_cublas,8192,8192,256
16,32,32,7,0.667904,8,8,4D_cublas,8192,8192,256
16,32,32,8,0.662784,8,8,4D_cublas,8192,8192,256
16,32,32,9,0.657568,8,8,4D_cublas,8192,8192,256
16,128,128,0,3.65885,8,8,4D_kernel,8192,8192,256
16,128,128,1,3.6687,8,8,4D_kernel,8192,8192,256
16,128,128,2,3.66944,8,8,4D_kernel,8192,8192,256
16,128,128,3,3.66195,8,8,4D_kernel,8192,8192,256
16,128,128,4,3.6609,8,8,4D_kernel,8192,8192,256
16,128,128,5,3.66618,8,8,4D_kernel,8192,8192,256
16,128,128,6,3.67117,8,8,4D_kernel,8192,8192,256
16,128,128,7,3.66851,8,8,4D_kernel,8192,8192,256
16,128,128,8,3.66378,8,8,4D_kernel,8192,8192,256
16,128,128,9,3.66602,8,8,4D_kernel,8192,8192,256
16,128,128,0,0.6696,8,8,4D_cublas,8192,8192,256
16,128,128,1,0.658336,8,8,4D_cublas,8192,8192,256
16,128,128,2,0.656,8,8,4D_cublas,8192,8192,256
16,128,128,3,0.651008,8,8,4D_cublas,8192,8192,256
16,128,128,4,0.655712,8,8,4D_cublas,8192,8192,256
16,128,128,5,0.644608,8,8,4D_cublas,8192,8192,256
16,128,128,6,0.649664,8,8,4D_cublas,8192,8192,256
16,128,128,7,0.656032,8,8,4D_cublas,8192,8192,256
16,128,128,8,0.654368,8,8,4D_cublas,8192,8192,256
16,128,128,9,0.656064,8,8,4D_cublas,8192,8192,256
16,64,128,0,3.46899,8,8,4D_kernel,8192,8192,256
16,64,128,1,3.46899,8,8,4D_kernel,8192,8192,256
16,64,128,2,3.47078,8,8,4D_kernel,8192,8192,256
16,64,128,3,3.46205,8,8,4D_kernel,8192,8192,256
16,64,128,4,3.46755,8,8,4D_kernel,8192,8192,256
16,64,128,5,3.45686,8,8,4D_kernel,8192,8192,256
16,64,128,6,3.47306,8,8,4D_kernel,8192,8192,256
16,64,128,7,3.48003,8,8,4D_kernel,8192,8192,256
16,64,128,8,3.46998,8,8,4D_kernel,8192,8192,256
16,64,128,9,3.45789,8,8,4D_kernel,8192,8192,256
16,64,128,0,0.683264,8,8,4D_cublas,8192,8192,256
16,64,128,1,0.687456,8,8,4D_cublas,8192,8192,256
16,64,128,2,0.6664,8,8,4D_cublas,8192,8192,256
16,64,128,3,0.675968,8,8,4D_cublas,8192,8192,256
16,64,128,4,0.67184,8,8,4D_cublas,8192,8192,256
16,64,128,5,0.665184,8,8,4D_cublas,8192,8192,256
16,64,128,6,0.667392,8,8,4D_cublas,8192,8192,256
16,64,128,7,0.66256,8,8,4D_cublas,8192,8192,256
16,64,128,8,0.657344,8,8,4D_cublas,8192,8192,256
16,64,128,9,0.658592,8,8,4D_cublas,8192,8192,256
32,64,128,0,3.38538,8,8,4D_kernel,8192,8192,256
32,64,128,1,3.40934,8,8,4D_kernel,8192,8192,256
32,64,128,2,3.39837,8,8,4D_kernel,8192,8192,256
32,64,128,3,3.39965,8,8,4D_kernel,8192,8192,256
32,64,128,4,3.40896,8,8,4D_kernel,8192,8192,256
32,64,128,5,3.40541,8,8,4D_kernel,8192,8192,256
32,64,128,6,3.39421,8,8,4D_kernel,8192,8192,256
32,64,128,7,3.41318,8,8,4D_kernel,8192,8192,256
32,64,128,8,3.39123,8,8,4D_kernel,8192,8192,256
32,64,128,9,3.39549,8,8,4D_kernel,8192,8192,256
32,64,128,0,0.668512,8,8,4D_cublas,8192,8192,256
32,64,128,1,0.667232,8,8,4D_cublas,8192,8192,256
32,64,128,2,0.661696,8,8,4D_cublas,8192,8192,256
32,64,128,3,0.659904,8,8,4D_cublas,8192,8192,256
32,64,128,4,0.654944,8,8,4D_cublas,8192,8192,256
32,64,128,5,0.65616,8,8,4D_cublas,8192,8192,256
32,64,128,6,0.65632,8,8,4D_cublas,8192,8192,256
32,64,128,7,0.653248,8,8,4D_cublas,8192,8192,256
32,64,128,8,0.649984,8,8,4D_cublas,8192,8192,256
32,64,128,9,0.64864,8,8,4D_cublas,8192,8192,256
16,64,64,0,9.73389,16,8,4D_kernel,8192,8192,256
16,64,64,1,9.86886,16,8,4D_kernel,8192,8192,256
16,64,64,2,9.93827,16,8,4D_kernel,8192,8192,256
16,64,64,3,9.73949,16,8,4D_kernel,8192,8192,256
16,64,64,4,10.8981,16,8,4D_kernel,8192,8192,256
16,64,64,5,9.7864,16,8,4D_kernel,8192,8192,256
16,64,64,6,10.2902,16,8,4D_kernel,8192,8192,256
16,64,64,7,10.219,16,8,4D_kernel,8192,8192,256
16,64,64,8,9.87184,16,8,4D_kernel,8192,8192,256
16,64,64,9,9.74714,16,8,4D_kernel,8192,8192,256
16,64,64,0,0.666368,16,8,4D_cublas,8192,8192,256
16,64,64,1,0.668896,16,8,4D_cublas,8192,8192,256
16,64,64,2,0.6576,16,8,4D_cublas,8192,8192,256
16,64,64,3,0.657312,16,8,4D_cublas,8192,8192,256
16,64,64,4,0.657632,16,8,4D_cublas,8192,8192,256
16,64,64,5,0.657568,16,8,4D_cublas,8192,8192,256
16,64,64,6,0.649376,16,8,4D_cublas,8192,8192,256
16,64,64,7,0.650656,16,8,4D_cublas,8192,8192,256
16,64,64,8,0.652832,16,8,4D_cublas,8192,8192,256
16,64,64,9,0.654304,16,8,4D_cublas,8192,8192,256
16,128,128,0,9.49683,16,8,4D_kernel,8192,8192,256
16,128,128,1,9.51062,16,8,4D_kernel,8192,8192,256
16,128,128,2,9.48275,16,8,4D_kernel,8192,8192,256
16,128,128,3,9.49248,16,8,4D_kernel,8192,8192,256
16,128,128,4,9.51101,16,8,4D_kernel,8192,8192,256
16,128,128,5,9.49011,16,8,4D_kernel,8192,8192,256
16,128,128,6,9.48432,16,8,4D_kernel,8192,8192,256
16,128,128,7,9.4591,16,8,4D_kernel,8192,8192,256
16,128,128,8,9.49446,16,8,4D_kernel,8192,8192,256
16,128,128,9,9.47776,16,8,4D_kernel,8192,8192,256
16,128,128,0,0.660448,16,8,4D_cublas,8192,8192,256
16,128,128,1,0.66624,16,8,4D_cublas,8192,8192,256
16,128,128,2,0.658528,16,8,4D_cublas,8192,8192,256
16,128,128,3,0.656448,16,8,4D_cublas,8192,8192,256
16,128,128,4,0.650208,16,8,4D_cublas,8192,8192,256
16,128,128,5,0.653504,16,8,4D_cublas,8192,8192,256
16,128,128,6,0.647168,16,8,4D_cublas,8192,8192,256
16,128,128,7,0.650144,16,8,4D_cublas,8192,8192,256
16,128,128,8,0.649248,16,8,4D_cublas,8192,8192,256
16,128,128,9,0.650144,16,8,4D_cublas,8192,8192,256
16,64,64,0,14.0176,8,16,4D_kernel,8192,8192,256
16,64,64,1,13.974,8,16,4D_kernel,8192,8192,256
16,64,64,2,14.0323,8,16,4D_kernel,8192,8192,256
16,64,64,3,14.0149,8,16,4D_kernel,8192,8192,256
16,64,64,4,14.0068,8,16,4D_kernel,8192,8192,256
16,64,64,5,14.0051,8,16,4D_kernel,8192,8192,256
16,64,64,6,14.0155,8,16,4D_kernel,8192,8192,256
16,64,64,7,14.0292,8,16,4D_kernel,8192,8192,256
16,64,64,8,13.9963,8,16,4D_kernel,8192,8192,256
16,64,64,9,13.9958,8,16,4D_kernel,8192,8192,256
16,64,64,0,0.657568,8,16,4D_cublas,8192,8192,256
16,64,64,1,0.661728,8,16,4D_cublas,8192,8192,256
16,64,64,2,0.65408,8,16,4D_cublas,8192,8192,256
16,64,64,3,0.64864,8,16,4D_cublas,8192,8192,256
16,64,64,4,0.64208,8,16,4D_cublas,8192,8192,256
16,64,64,5,0.649152,8,16,4D_cublas,8192,8192,256
16,64,64,6,0.64464,8,16,4D_cublas,8192,8192,256
16,64,64,7,0.64432,8,16,4D_cublas,8192,8192,256
16,64,64,8,0.639904,8,16,4D_cublas,8192,8192,256
16,64,64,9,0.64032,8,16,4D_cublas,8192,8192,256
16,128,128,0,13.3656,8,16,4D_kernel,8192,8192,256
16,128,128,1,13.4036,8,16,4D_kernel,8192,8192,256
16,128,128,2,13.3819,8,16,4D_kernel,8192,8192,256
16,128,128,3,13.322,8,16,4D_kernel,8192,8192,256
16,128,128,4,13.3407,8,16,4D_kernel,8192,8192,256
16,128,128,5,13.3929,8,16,4D_kernel,8192,8192,256
16,128,128,6,13.2938,8,16,4D_kernel,8192,8192,256
16,128,128,7,13.3027,8,16,4D_kernel,8192,8192,256
16,128,128,8,13.3386,8,16,4D_kernel,8192,8192,256
16,128,128,9,13.373,8,16,4D_kernel,8192,8192,256
16,128,128,0,0.662656,8,16,4D_cublas,8192,8192,256
16,128,128,1,0.64944,8,16,4D_cublas,8192,8192,256
16,128,128,2,0.641696,8,16,4D_cublas,8192,8192,256
16,128,128,3,0.642848,8,16,4D_cublas,8192,8192,256
16,128,128,4,0.645632,8,16,4D_cublas,8192,8192,256
16,128,128,5,0.640256,8,16,4D_cublas,8192,8192,256
16,128,128,6,0.636896,8,16,4D_cublas,8192,8192,256
16,128,128,7,0.638432,8,16,4D_cublas,8192,8192,256
16,128,128,8,0.64048,8,16,4D_cublas,8192,8192,256
16,128,128,9,0.637888,8,16,4D_cublas,8192,8192,256
16,64,64,0,48.653,16,16,4D_kernel,8192,8192,256
16,64,64,1,48.5503,16,16,4D_kernel,8192,8192,256
16,64,64,2,48.6224,16,16,4D_kernel,8192,8192,256
16,64,64,3,48.5119,16,16,4D_kernel,8192,8192,256
16,64,64,4,48.6448,16,16,4D_kernel,8192,8192,256
16,64,64,5,48.5328,16,16,4D_kernel,8192,8192,256
16,64,64,6,48.6995,16,16,4D_kernel,8192,8192,256
16,64,64,7,48.6149,16,16,4D_kernel,8192,8192,256
16,64,64,8,48.5603,16,16,4D_kernel,8192,8192,256
16,64,64,9,48.5768,16,16,4D_kernel,8192,8192,256
16,64,64,0,0.660832,16,16,4D_cublas,8192,8192,256
16,64,64,1,0.667264,16,16,4D_cublas,8192,8192,256
16,64,64,2,0.653056,16,16,4D_cublas,8192,8192,256
16,64,64,3,0.651968,16,16,4D_cublas,8192,8192,256
16,64,64,4,0.65136,16,16,4D_cublas,8192,8192,256
16,64,64,5,0.643392,16,16,4D_cublas,8192,8192,256
16,64,64,6,0.648864,16,16,4D_cublas,8192,8192,256
16,64,64,7,0.644864,16,16,4D_cublas,8192,8192,256
16,64,64,8,0.643648,16,16,4D_cublas,8192,8192,256
16,64,64,9,0.648,16,16,4D_cublas,8192,8192,256
16,128,128,0,35.0859,16,16,4D_kernel,8192,8192,256
16,128,128,1,35.1481,16,16,4D_kernel,8192,8192,256
16,128,128,2,35.0692,16,16,4D_kernel,8192,8192,256
16,128,128,3,34.9766,16,16,4D_kernel,8192,8192,256
16,128,128,4,35.1917,16,16,4D_kernel,8192,8192,256
16,128,128,5,34.9839,16,16,4D_kernel,8192,8192,256
16,128,128,6,34.9905,16,16,4D_kernel,8192,8192,256
16,128,128,7,35.1193,16,16,4D_kernel,8192,8192,256
16,128,128,8,35.1276,16,16,4D_kernel,8192,8192,256
16,128,128,9,35.1087,16,16,4D_kernel,8192,8192,256
16,128,128,0,0.666784,16,16,4D_cublas,8192,8192,256
16,128,128,1,0.662304,16,16,4D_cublas,8192,8192,256
16,128,128,2,0.650464,16,16,4D_cublas,8192,8192,256
16,128,128,3,0.650912,16,16,4D_cublas,8192,8192,256
16,128,128,4,0.651744,16,16,4D_cublas,8192,8192,256
16,128,128,5,0.65152,16,16,4D_cublas,8192,8192,256
16,128,128,6,0.648672,16,16,4D_cublas,8192,8192,256
16,128,128,7,0.649376,16,16,4D_cublas,8192,8192,256
16,128,128,8,0.648352,16,16,4D_cublas,8192,8192,256
16,128,128,9,0.647328,16,16,4D_cublas,8192,8192,256
32,64,64,0,3.95136,8,8,4D_kernel,8192,8192,256
32,64,64,1,3.93248,8,8,4D_kernel,8192,8192,256
32,64,64,2,3.91126,8,8,4D_kernel,8192,8192,256
32,64,64,3,3.94298,8,8,4D_kernel,8192,8192,256
32,64,64,4,3.92589,8,8,4D_kernel,8192,8192,256
32,64,64,5,3.94832,8,8,4D_kernel,8192,8192,256
32,64,64,6,3.95654,8,8,4D_kernel,8192,8192,256
32,64,64,7,3.94794,8,8,4D_kernel,8192,8192,256
32,64,64,8,3.97155,8,8,4D_kernel,8192,8192,256
32,64,64,9,3.948,8,8,4D_kernel,8192,8192,256
32,64,64,0,0.679872,8,8,4D_cublas,8192,8192,256
32,64,64,1,0.683392,8,8,4D_cublas,8192,8192,256
32,64,64,2,0.673152,8,8,4D_cublas,8192,8192,256
32,64,64,3,0.672352,8,8,4D_cublas,8192,8192,256
32,64,64,4,0.66384,8,8,4D_cublas,8192,8192,256
32,64,64,5,0.669888,8,8,4D_cublas,8192,8192,256
32,64,64,6,0.662144,8,8,4D_cublas,8192,8192,256
32,64,64,7,0.658784,8,8,4D_cublas,8192,8192,256
32,64,64,8,0.654784,8,8,4D_cublas,8192,8192,256
32,64,64,9,0.658976,8,8,4D_cublas,8192,8192,256
16,128,128,0,3.70419,8,8,4D_kernel,8192,8192,256
16,128,128,1,3.68992,8,8,4D_kernel,8192,8192,256
16,128,128,2,3.6944,8,8,4D_kernel,8192,8192,256
16,128,128,3,3.68758,8,8,4D_kernel,8192,8192,256
16,128,128,4,3.67987,8,8,4D_kernel,8192,8192,256
16,128,128,5,3.67866,8,8,4D_kernel,8192,8192,256
16,128,128,6,3.67235,8,8,4D_kernel,8192,8192,256
16,128,128,7,3.68918,8,8,4D_kernel,8192,8192,256
16,128,128,8,3.6927,8,8,4D_kernel,8192,8192,256
16,128,128,9,3.69354,8,8,4D_kernel,8192,8192,256
16,128,128,0,0.656256,8,8,4D_cublas,8192,8192,256
16,128,128,1,0.659328,8,8,4D_cublas,8192,8192,256
16,128,128,2,0.64864,8,8,4D_cublas,8192,8192,256
16,128,128,3,0.650848,8,8,4D_cublas,8192,8192,256
16,128,128,4,0.642048,8,8,4D_cublas,8192,8192,256
16,128,128,5,0.645248,8,8,4D_cublas,8192,8192,256
16,128,128,6,0.642944,8,8,4D_cublas,8192,8192,256
16,128,128,7,0.645184,8,8,4D_cublas,8192,8192,256
16,128,128,8,0.643936,8,8,4D_cublas,8192,8192,256
16,128,128,9,0.643136,8,8,4D_cublas,8192,8192,256
32,64,128,0,3.4217,8,8,4D_kernel,8192,8192,256
32,64,128,1,3.39632,8,8,4D_kernel,8192,8192,256
32,64,128,2,3.40115,8,8,4D_kernel,8192,8192,256
32,64,128,3,3.39238,8,8,4D_kernel,8192,8192,256
32,64,128,4,3.40634,8,8,4D_kernel,8192,8192,256
32,64,128,5,3.41504,8,8,4D_kernel,8192,8192,256
32,64,128,6,3.39757,8,8,4D_kernel,8192,8192,256
32,64,128,7,3.41242,8,8,4D_kernel,8192,8192,256
32,64,128,8,3.39216,8,8,4D_kernel,8192,8192,256
32,64,128,9,3.40598,8,8,4D_kernel,8192,8192,256
32,64,128,0,0.662336,8,8,4D_cublas,8192,8192,256
32,64,128,1,0.669024,8,8,4D_cublas,8192,8192,256
32,64,128,2,0.65728,8,8,4D_cublas,8192,8192,256
32,64,128,3,0.654016,8,8,4D_cublas,8192,8192,256
32,64,128,4,0.655072,8,8,4D_cublas,8192,8192,256
32,64,128,5,0.649216,8,8,4D_cublas,8192,8192,256
32,64,128,6,0.647488,8,8,4D_cublas,8192,8192,256
32,64,128,7,0.647072,8,8,4D_cublas,8192,8192,256
32,64,128,8,0.650048,8,8,4D_cublas,8192,8192,256
32,64,128,9,0.653728,8,8,4D_cublas,8192,8192,256
16,64,256,0,3.96544,8,8,4D_kernel,8192,8192,256
16,64,256,1,3.96019,8,8,4D_kernel,8192,8192,256
16,64,256,2,3.96422,8,8,4D_kernel,8192,8192,256
16,64,256,3,3.96317,8,8,4D_kernel,8192,8192,256
16,64,256,4,3.97053,8,8,4D_kernel,8192,8192,256
16,64,256,5,3.95568,8,8,4D_kernel,8192,8192,256
16,64,256,6,3.96064,8,8,4D_kernel,8192,8192,256
16,64,256,7,3.96211,8,8,4D_kernel,8192,8192,256
16,64,256,8,3.95958,8,8,4D_kernel,8192,8192,256
16,64,256,9,3.96333,8,8,4D_kernel,8192,8192,256
16,64,256,0,0.664992,8,8,4D_cublas,8192,8192,256
16,64,256,1,0.668224,8,8,4D_cublas,8192,8192,256
16,64,256,2,0.657664,8,8,4D_cublas,8192,8192,256
16,64,256,3,0.655616,8,8,4D_cublas,8192,8192,256
16,64,256,4,0.656032,8,8,4D_cublas,8192,8192,256
16,64,256,5,0.660192,8,8,4D_cublas,8192,8192,256
16,64,256,6,0.651488,8,8,4D_cublas,8192,8192,256
16,64,256,7,0.651584,8,8,4D_cublas,8192,8192,256
16,64,256,8,0.649536,8,8,4D_cublas,8192,8192,256
16,64,256,9,0.649056,8,8,4D_cublas,8192,8192,256
32,64,64,0,54.5435,16,16,4D_kernel,8192,8192,256
32,64,64,1,54.3988,16,16,4D_kernel,8192,8192,256
32,64,64,2,57.267,16,16,4D_kernel,8192,8192,256
32,64,64,3,54.2605,16,16,4D_kernel,8192,8192,256
32,64,64,4,54.6575,16,16,4D_kernel,8192,8192,256
32,64,64,5,56.2324,16,16,4D_kernel,8192,8192,256
32,64,64,6,54.5563,16,16,4D_kernel,8192,8192,256
32,64,64,7,55.627,16,16,4D_kernel,8192,8192,256
32,64,64,8,55.3807,16,16,4D_kernel,8192,8192,256
32,64,64,9,54.2107,16,16,4D_kernel,8192,8192,256
32,64,64,0,0.67344,16,16,4D_cublas,8192,8192,256
32,64,64,1,0.65904,16,16,4D_cublas,8192,8192,256
32,64,64,2,0.646592,16,16,4D_cublas,8192,8192,256
32,64,64,3,0.652704,16,16,4D_cublas,8192,8192,256
32,64,64,4,0.65424,16,16,4D_cublas,8192,8192,256
32,64,64,5,0.648128,16,16,4D_cublas,8192,8192,256
32,64,64,6,0.65888,16,16,4D_cublas,8192,8192,256
32,64,64,7,0.6504,16,16,4D_cublas,8192,8192,256
32,64,64,8,0.652256,16,16,4D_cublas,8192,8192,256
32,64,64,9,0.648608,16,16,4D_cublas,8192,8192,256
8,32,32,0,3.99005,4,4,4D_kernel,8192,8192,256
8,32,32,1,3.99632,4,4,4D_kernel,8192,8192,256
8,32,32,2,3.98298,4,4,4D_kernel,8192,8192,256
8,32,32,3,3.98179,4,4,4D_kernel,8192,8192,256
8,32,32,4,3.98048,4,4,4D_kernel,8192,8192,256
8,32,32,5,3.98582,4,4,4D_kernel,8192,8192,256
8,32,32,6,3.98566,4,4,4D_kernel,8192,8192,256
8,32,32,7,3.98493,4,4,4D_kernel,8192,8192,256
8,32,32,8,3.98528,4,4,4D_kernel,8192,8192,256
8,32,32,9,3.98774,4,4,4D_kernel,8192,8192,256
8,32,32,0,0.674432,4,4,4D_cublas,8192,8192,256
8,32,32,1,0.674496,4,4,4D_cublas,8192,8192,256
8,32,32,2,0.66624,4,4,4D_cublas,8192,8192,256
8,32,32,3,0.66176,4,4,4D_cublas,8192,8192,256
8,32,32,4,0.659904,4,4,4D_cublas,8192,8192,256
8,32,32,5,0.666016,4,4,4D_cublas,8192,8192,256
8,32,32,6,0.661888,4,4,4D_cublas,8192,8192,256
8,32,32,7,0.660384,4,4,4D_cublas,8192,8192,256
8,32,32,8,0.6656,4,4,4D_cublas,8192,8192,256
8,32,32,9,0.666048,4,4,4D_cublas,8192,8192,256
8,128,128,0,3.81462,8,8,4D_kernel,8192,8192,256
8,128,128,1,3.81907,8,8,4D_kernel,8192,8192,256
8,128,128,2,3.8055,8,8,4D_kernel,8192,8192,256
8,128,128,3,3.80941,8,8,4D_kernel,8192,8192,256
8,128,128,4,3.80829,8,8,4D_kernel,8192,8192,256
8,128,128,5,3.80205,8,8,4D_kernel,8192,8192,256
8,128,128,6,3.79267,8,8,4D_kernel,8192,8192,256
8,128,128,7,3.80557,8,8,4D_kernel,8192,8192,256
8,128,128,8,3.79309,8,8,4D_kernel,8192,8192,256
8,128,128,9,3.79987,8,8,4D_kernel,8192,8192,256
8,128,128,0,0.658944,8,8,4D_cublas,8192,8192,256
8,128,128,1,0.650848,8,8,4D_cublas,8192,8192,256
8,128,128,2,0.644288,8,8,4D_cublas,8192,8192,256
8,128,128,3,0.64352,8,8,4D_cublas,8192,8192,256
8,128,128,4,0.6416,8,8,4D_cublas,8192,8192,256
