bk,bm,bn,iteration,time_ms,tm,tn,type,m,n,k
16,128,128,3,116.883,8,8,4D_kernel,8192,8192,8192
16,128,128,4,116.757,8,8,4D_kernel,8192,8192,8192
16,128,128,5,116.907,8,8,4D_kernel,8192,8192,8192
16,128,128,6,116.936,8,8,4D_kernel,8192,8192,8192
16,128,128,7,116.784,8,8,4D_kernel,8192,8192,8192
16,128,128,8,116.844,8,8,4D_kernel,8192,8192,8192
16,128,128,9,116.86,8,8,4D_kernel,8192,8192,8192
16,128,128,0,17.6124,8,8,4D_cublas,8192,8192,8192
16,128,128,1,17.6658,8,8,4D_cublas,8192,8192,8192
16,128,128,2,17.6452,8,8,4D_cublas,8192,8192,8192
16,128,128,3,18.7242,8,8,4D_cublas,8192,8192,8192
16,128,128,4,19.5516,8,8,4D_cublas,8192,8192,8192
16,128,128,5,19.6466,8,8,4D_cublas,8192,8192,8192
16,128,128,6,19.715,8,8,4D_cublas,8192,8192,8192
16,128,128,7,19.5835,8,8,4D_cublas,8192,8192,8192
16,128,128,8,19.8493,8,8,4D_cublas,8192,8192,8192
16,128,128,9,19.8547,8,8,4D_cublas,8192,8192,8192
16,64,128,0,118.658,8,8,4D_kernel,8192,8192,8192
16,64,128,1,119.537,8,8,4D_kernel,8192,8192,8192
16,64,128,2,120.227,8,8,4D_kernel,8192,8192,8192
16,64,128,3,118.493,8,8,4D_kernel,8192,8192,8192
16,64,128,4,119.333,8,8,4D_kernel,8192,8192,8192
16,64,128,5,118.794,8,8,4D_kernel,8192,8192,8192
16,64,128,6,117.515,8,8,4D_kernel,8192,8192,8192
16,64,128,7,119.133,8,8,4D_kernel,8192,8192,8192
16,64,128,8,119.756,8,8,4D_kernel,8192,8192,8192
16,64,128,9,120.592,8,8,4D_kernel,8192,8192,8192
16,64,128,0,17.8012,8,8,4D_cublas,8192,8192,8192
16,64,128,1,17.8718,8,8,4D_cublas,8192,8192,8192
16,64,128,2,17.8544,8,8,4D_cublas,8192,8192,8192
16,64,128,3,17.7944,8,8,4D_cublas,8192,8192,8192
16,64,128,4,18.505,8,8,4D_cublas,8192,8192,8192
16,64,128,5,19.0924,8,8,4D_cublas,8192,8192,8192
16,64,128,6,19.0998,8,8,4D_cublas,8192,8192,8192
16,64,128,7,19.0073,8,8,4D_cublas,8192,8192,8192
16,64,128,8,18.995,8,8,4D_cublas,8192,8192,8192
16,64,128,9,19.9023,8,8,4D_cublas,8192,8192,8192
32,64,128,0,118.394,8,8,4D_kernel,8192,8192,8192
32,64,128,1,118.355,8,8,4D_kernel,8192,8192,8192
32,64,128,2,118.397,8,8,4D_kernel,8192,8192,8192
32,64,128,3,119.186,8,8,4D_kernel,8192,8192,8192
32,64,128,4,118.328,8,8,4D_kernel,8192,8192,8192
32,64,128,5,118.402,8,8,4D_kernel,8192,8192,8192
32,64,128,6,118.355,8,8,4D_kernel,8192,8192,8192
32,64,128,7,118.329,8,8,4D_kernel,8192,8192,8192
32,64,128,8,118.486,8,8,4D_kernel,8192,8192,8192
32,64,128,9,119.175,8,8,4D_kernel,8192,8192,8192
32,64,128,0,17.801,8,8,4D_cublas,8192,8192,8192
32,64,128,1,18.4204,8,8,4D_cublas,8192,8192,8192
32,64,128,2,19.1023,8,8,4D_cublas,8192,8192,8192
32,64,128,3,19.1021,8,8,4D_cublas,8192,8192,8192
32,64,128,4,19.1099,8,8,4D_cublas,8192,8192,8192
32,64,128,5,19.5764,8,8,4D_cublas,8192,8192,8192
32,64,128,6,19.9028,8,8,4D_cublas,8192,8192,8192
32,64,128,7,19.8946,8,8,4D_cublas,8192,8192,8192
32,64,128,8,19.954,8,8,4D_cublas,8192,8192,8192
32,64,128,9,19.9607,8,8,4D_cublas,8192,8192,8192
16,64,64,0,312.346,16,8,4D_kernel,8192,8192,8192
16,64,64,1,317.823,16,8,4D_kernel,8192,8192,8192
16,64,64,2,316.021,16,8,4D_kernel,8192,8192,8192
16,64,64,3,311.616,16,8,4D_kernel,8192,8192,8192
16,64,64,4,319.973,16,8,4D_kernel,8192,8192,8192
16,64,64,5,312.846,16,8,4D_kernel,8192,8192,8192
16,64,64,6,309.938,16,8,4D_kernel,8192,8192,8192
16,64,64,7,315.809,16,8,4D_kernel,8192,8192,8192
16,64,64,8,315.161,16,8,4D_kernel,8192,8192,8192
16,64,64,9,309.556,16,8,4D_kernel,8192,8192,8192
16,64,64,0,17.943,16,8,4D_cublas,8192,8192,8192
16,64,64,1,18.3913,16,8,4D_cublas,8192,8192,8192
16,64,64,2,18.8858,16,8,4D_cublas,8192,8192,8192
16,64,64,3,18.8893,16,8,4D_cublas,8192,8192,8192
16,64,64,4,19.1158,16,8,4D_cublas,8192,8192,8192
16,64,64,5,19.495,16,8,4D_cublas,8192,8192,8192
16,64,64,6,19.4866,16,8,4D_cublas,8192,8192,8192
16,64,64,7,19.3867,16,8,4D_cublas,8192,8192,8192
16,64,64,8,19.3754,16,8,4D_cublas,8192,8192,8192
16,64,64,9,19.5452,16,8,4D_cublas,8192,8192,8192
16,128,128,0,291.048,16,8,4D_kernel,8192,8192,8192
16,128,128,1,293.082,16,8,4D_kernel,8192,8192,8192
16,128,128,2,291.353,16,8,4D_kernel,8192,8192,8192
16,128,128,3,291.058,16,8,4D_kernel,8192,8192,8192
16,128,128,4,291.413,16,8,4D_kernel,8192,8192,8192
16,128,128,5,291.544,16,8,4D_kernel,8192,8192,8192
16,128,128,6,291.288,16,8,4D_kernel,8192,8192,8192
16,128,128,7,292.302,16,8,4D_kernel,8192,8192,8192
16,128,128,8,295.541,16,8,4D_kernel,8192,8192,8192
16,128,128,9,293.706,16,8,4D_kernel,8192,8192,8192
16,128,128,0,17.7514,16,8,4D_cublas,8192,8192,8192
16,128,128,1,18.248,16,8,4D_cublas,8192,8192,8192
16,128,128,2,18.762,16,8,4D_cublas,8192,8192,8192
16,128,128,3,19.1909,16,8,4D_cublas,8192,8192,8192
16,128,128,4,19.4975,16,8,4D_cublas,8192,8192,8192
16,128,128,5,19.4632,16,8,4D_cublas,8192,8192,8192
16,128,128,6,19.4384,16,8,4D_cublas,8192,8192,8192
16,128,128,7,19.4378,16,8,4D_cublas,8192,8192,8192
16,128,128,8,19.4096,16,8,4D_cublas,8192,8192,8192
16,128,128,9,19.3832,16,8,4D_cublas,8192,8192,8192
16,64,64,0,395.285,8,16,4D_kernel,8192,8192,8192
16,64,64,1,398.684,8,16,4D_kernel,8192,8192,8192
16,64,64,2,389.777,8,16,4D_kernel,8192,8192,8192
16,64,64,3,398.729,8,16,4D_kernel,8192,8192,8192
16,64,64,4,398.861,8,16,4D_kernel,8192,8192,8192
16,64,64,5,399.853,8,16,4D_kernel,8192,8192,8192
16,64,64,6,388.041,8,16,4D_kernel,8192,8192,8192
16,64,64,7,397.1,8,16,4D_kernel,8192,8192,8192
16,64,64,8,394.591,8,16,4D_kernel,8192,8192,8192
16,64,64,9,399.194,8,16,4D_kernel,8192,8192,8192
16,64,64,0,17.7661,8,16,4D_cublas,8192,8192,8192
16,64,64,1,18.6337,8,16,4D_cublas,8192,8192,8192
16,64,64,2,18.9922,8,16,4D_cublas,8192,8192,8192
16,64,64,3,19.0152,8,16,4D_cublas,8192,8192,8192
16,64,64,4,19.2001,8,16,4D_cublas,8192,8192,8192
16,64,64,5,19.3376,8,16,4D_cublas,8192,8192,8192
16,64,64,6,19.3522,8,16,4D_cublas,8192,8192,8192
16,64,64,7,19.3943,8,16,4D_cublas,8192,8192,8192
16,64,64,8,19.5995,8,16,4D_cublas,8192,8192,8192
16,64,64,9,19.5879,8,16,4D_cublas,8192,8192,8192
16,128,128,0,386.642,8,16,4D_kernel,8192,8192,8192
16,128,128,1,386.077,8,16,4D_kernel,8192,8192,8192
16,128,128,2,379.782,8,16,4D_kernel,8192,8192,8192
16,128,128,3,383.429,8,16,4D_kernel,8192,8192,8192
16,128,128,4,381.668,8,16,4D_kernel,8192,8192,8192
16,128,128,5,382.402,8,16,4D_kernel,8192,8192,8192
16,128,128,6,385.144,8,16,4D_kernel,8192,8192,8192
16,128,128,7,391.264,8,16,4D_kernel,8192,8192,8192
16,128,128,8,384.127,8,16,4D_kernel,8192,8192,8192
16,128,128,9,384.261,8,16,4D_kernel,8192,8192,8192
16,128,128,0,17.6392,8,16,4D_cublas,8192,8192,8192
16,128,128,1,18.2912,8,16,4D_cublas,8192,8192,8192
16,128,128,2,19.1004,8,16,4D_cublas,8192,8192,8192
16,128,128,3,19.0736,8,16,4D_cublas,8192,8192,8192
16,128,128,4,19.4832,8,16,4D_cublas,8192,8192,8192
16,128,128,5,19.3556,8,16,4D_cublas,8192,8192,8192
16,128,128,6,19.4688,8,16,4D_cublas,8192,8192,8192
16,128,128,7,19.5653,8,16,4D_cublas,8192,8192,8192
16,128,128,8,19.588,8,16,4D_cublas,8192,8192,8192
16,128,128,9,19.5519,8,16,4D_cublas,8192,8192,8192
16,64,64,0,1401.78,16,16,4D_kernel,8192,8192,8192
16,64,64,1,1423.34,16,16,4D_kernel,8192,8192,8192
16,64,64,2,1407.13,16,16,4D_kernel,8192,8192,8192
16,64,64,3,1415.12,16,16,4D_kernel,8192,8192,8192
16,64,64,4,1414.71,16,16,4D_kernel,8192,8192,8192
16,64,64,5,1414.43,16,16,4D_kernel,8192,8192,8192
16,64,64,6,1406.06,16,16,4D_kernel,8192,8192,8192
16,64,64,7,1410.09,16,16,4D_kernel,8192,8192,8192
16,64,64,8,1422.15,16,16,4D_kernel,8192,8192,8192
16,64,64,9,1406.18,16,16,4D_kernel,8192,8192,8192
16,64,64,0,17.8997,16,16,4D_cublas,8192,8192,8192
16,64,64,1,18.9101,16,16,4D_cublas,8192,8192,8192
16,64,64,2,19.3869,16,16,4D_cublas,8192,8192,8192
16,64,64,3,19.7111,16,16,4D_cublas,8192,8192,8192
16,64,64,4,19.9921,16,16,4D_cublas,8192,8192,8192
16,64,64,5,20.119,16,16,4D_cublas,8192,8192,8192
16,64,64,6,19.8988,16,16,4D_cublas,8192,8192,8192
16,64,64,7,19.6281,16,16,4D_cublas,8192,8192,8192
16,64,64,8,19.4522,16,16,4D_cublas,8192,8192,8192
16,64,64,9,19.9091,16,16,4D_cublas,8192,8192,8192
16,128,128,0,1016.39,16,16,4D_kernel,8192,8192,8192
16,128,128,1,1036.41,16,16,4D_kernel,8192,8192,8192
16,128,128,2,1015.59,16,16,4D_kernel,8192,8192,8192
16,128,128,3,1013.64,16,16,4D_kernel,8192,8192,8192
16,128,128,4,1017.47,16,16,4D_kernel,8192,8192,8192
16,128,128,5,1016.92,16,16,4D_kernel,8192,8192,8192
16,128,128,6,1019.95,16,16,4D_kernel,8192,8192,8192
16,128,128,7,1033.32,16,16,4D_kernel,8192,8192,8192
16,128,128,8,1013.75,16,16,4D_kernel,8192,8192,8192
16,128,128,9,1014.4,16,16,4D_kernel,8192,8192,8192
16,128,128,0,17.799,16,16,4D_cublas,8192,8192,8192
16,128,128,1,18.3096,16,16,4D_cublas,8192,8192,8192
16,128,128,2,18.4796,16,16,4D_cublas,8192,8192,8192
16,128,128,3,19.2452,16,16,4D_cublas,8192,8192,8192
16,128,128,4,19.6787,16,16,4D_cublas,8192,8192,8192
16,128,128,5,19.6898,16,16,4D_cublas,8192,8192,8192
16,128,128,6,19.6025,16,16,4D_cublas,8192,8192,8192
16,128,128,7,19.6048,16,16,4D_cublas,8192,8192,8192
16,128,128,8,19.6891,16,16,4D_cublas,8192,8192,8192
16,128,128,9,19.6639,16,16,4D_cublas,8192,8192,8192
32,64,64,0,127.578,8,8,4D_kernel,8192,8192,8192
32,64,64,1,128.303,8,8,4D_kernel,8192,8192,8192
32,64,64,2,128.838,8,8,4D_kernel,8192,8192,8192
32,64,64,3,128.15,8,8,4D_kernel,8192,8192,8192
32,64,64,4,126.199,8,8,4D_kernel,8192,8192,8192
32,64,64,5,127.638,8,8,4D_kernel,8192,8192,8192
32,64,64,6,126.943,8,8,4D_kernel,8192,8192,8192
32,64,64,7,127.698,8,8,4D_kernel,8192,8192,8192
32,64,64,8,128.7,8,8,4D_kernel,8192,8192,8192
32,64,64,9,128.32,8,8,4D_kernel,8192,8192,8192
32,64,64,0,17.803,8,8,4D_cublas,8192,8192,8192
32,64,64,1,18.8087,8,8,4D_cublas,8192,8192,8192
32,64,64,2,19.1814,8,8,4D_cublas,8192,8192,8192
32,64,64,3,19.4896,8,8,4D_cublas,8192,8192,8192
32,64,64,4,19.3186,8,8,4D_cublas,8192,8192,8192
32,64,64,5,19.2451,8,8,4D_cublas,8192,8192,8192
32,64,64,6,19.3581,8,8,4D_cublas,8192,8192,8192
32,64,64,7,19.3713,8,8,4D_cublas,8192,8192,8192
32,64,64,8,19.3295,8,8,4D_cublas,8192,8192,8192
32,64,64,9,19.672,8,8,4D_cublas,8192,8192,8192
16,128,128,0,117.195,8,8,4D_kernel,8192,8192,8192
16,128,128,1,117.452,8,8,4D_kernel,8192,8192,8192
16,128,128,2,117.306,8,8,4D_kernel,8192,8192,8192
16,128,128,3,116.944,8,8,4D_kernel,8192,8192,8192
16,128,128,4,116.956,8,8,4D_kernel,8192,8192,8192
16,128,128,5,116.763,8,8,4D_kernel,8192,8192,8192
16,128,128,6,116.896,8,8,4D_kernel,8192,8192,8192
16,128,128,7,116.833,8,8,4D_kernel,8192,8192,8192
16,128,128,8,116.878,8,8,4D_kernel,8192,8192,8192
16,128,128,9,116.967,8,8,4D_kernel,8192,8192,8192
16,128,128,0,17.659,8,8,4D_cublas,8192,8192,8192
16,128,128,1,17.6566,8,8,4D_cublas,8192,8192,8192
16,128,128,2,17.7031,8,8,4D_cublas,8192,8192,8192
16,128,128,3,19.2111,8,8,4D_cublas,8192,8192,8192
16,128,128,4,19.1977,8,8,4D_cublas,8192,8192,8192
16,128,128,5,19.1958,8,8,4D_cublas,8192,8192,8192
16,128,128,6,19.2236,8,8,4D_cublas,8192,8192,8192
16,128,128,7,19.4951,8,8,4D_cublas,8192,8192,8192
16,128,128,8,19.5162,8,8,4D_cublas,8192,8192,8192
16,128,128,9,19.4319,8,8,4D_cublas,8192,8192,8192
32,64,128,0,118.354,8,8,4D_kernel,8192,8192,8192
32,64,128,1,118.452,8,8,4D_kernel,8192,8192,8192
32,64,128,2,118.338,8,8,4D_kernel,8192,8192,8192
32,64,128,3,118.296,8,8,4D_kernel,8192,8192,8192
32,64,128,4,118.539,8,8,4D_kernel,8192,8192,8192
32,64,128,5,118.233,8,8,4D_kernel,8192,8192,8192
32,64,128,6,118.254,8,8,4D_kernel,8192,8192,8192
32,64,128,7,118.214,8,8,4D_kernel,8192,8192,8192
32,64,128,8,118.218,8,8,4D_kernel,8192,8192,8192
32,64,128,9,118.268,8,8,4D_kernel,8192,8192,8192
32,64,128,0,17.4734,8,8,4D_cublas,8192,8192,8192
32,64,128,1,18.6516,8,8,4D_cublas,8192,8192,8192
32,64,128,2,18.608,8,8,4D_cublas,8192,8192,8192
32,64,128,3,18.6531,8,8,4D_cublas,8192,8192,8192
32,64,128,4,18.9991,8,8,4D_cublas,8192,8192,8192
32,64,128,5,19.0725,8,8,4D_cublas,8192,8192,8192
32,64,128,6,19.1492,8,8,4D_cublas,8192,8192,8192
32,64,128,7,19.5283,8,8,4D_cublas,8192,8192,8192
32,64,128,8,19.47,8,8,4D_cublas,8192,8192,8192
32,64,128,9,19.4616,8,8,4D_cublas,8192,8192,8192
16,64,256,0,123.909,8,8,4D_kernel,8192,8192,8192
16,64,256,1,124.007,8,8,4D_kernel,8192,8192,8192
16,64,256,2,124.156,8,8,4D_kernel,8192,8192,8192
16,64,256,3,123.722,8,8,4D_kernel,8192,8192,8192
16,64,256,4,123.745,8,8,4D_kernel,8192,8192,8192
16,64,256,5,123.733,8,8,4D_kernel,8192,8192,8192
16,64,256,6,123.799,8,8,4D_kernel,8192,8192,8192
16,64,256,7,123.696,8,8,4D_kernel,8192,8192,8192
16,64,256,8,123.791,8,8,4D_kernel,8192,8192,8192
16,64,256,9,123.699,8,8,4D_kernel,8192,8192,8192
16,64,256,0,17.713,8,8,4D_cublas,8192,8192,8192
16,64,256,1,17.9296,8,8,4D_cublas,8192,8192,8192
16,64,256,2,18.6483,8,8,4D_cublas,8192,8192,8192
16,64,256,3,18.6774,8,8,4D_cublas,8192,8192,8192
16,64,256,4,19.0909,8,8,4D_cublas,8192,8192,8192
16,64,256,5,19.2252,8,8,4D_cublas,8192,8192,8192
16,64,256,6,19.3317,8,8,4D_cublas,8192,8192,8192
16,64,256,7,19.3506,8,8,4D_cublas,8192,8192,8192
16,64,256,8,19.3784,8,8,4D_cublas,8192,8192,8192
16,64,256,9,19.3217,8,8,4D_cublas,8192,8192,8192
32,64,64,0,1611.44,16,16,4D_kernel,8192,8192,8192
32,64,64,1,1634.67,16,16,4D_kernel,8192,8192,8192
32,64,64,2,1608.89,16,16,4D_kernel,8192,8192,8192
32,64,64,3,1609.64,16,16,4D_kernel,8192,8192,8192
32,64,64,4,1599.98,16,16,4D_kernel,8192,8192,8192
32,64,64,5,1612.63,16,16,4D_kernel,8192,8192,8192
32,64,64,6,1594.63,16,16,4D_kernel,8192,8192,8192
32,64,64,7,1643.94,16,16,4D_kernel,8192,8192,8192
32,64,64,8,1603.95,16,16,4D_kernel,8192,8192,8192
32,64,64,9,1663.54,16,16,4D_kernel,8192,8192,8192
32,64,64,0,17.7971,16,16,4D_cublas,8192,8192,8192
32,64,64,1,18.3231,16,16,4D_cublas,8192,8192,8192
32,64,64,2,18.9279,16,16,4D_cublas,8192,8192,8192
32,64,64,3,19.0682,16,16,4D_cublas,8192,8192,8192
32,64,64,4,19.1681,16,16,4D_cublas,8192,8192,8192
32,64,64,5,19.4962,16,16,4D_cublas,8192,8192,8192
32,64,64,6,19.6869,16,16,4D_cublas,8192,8192,8192
32,64,64,7,19.7981,16,16,4D_cublas,8192,8192,8192
32,64,64,8,19.7943,16,16,4D_cublas,8192,8192,8192
32,64,64,9,19.799,16,16,4D_cublas,8192,8192,8192
8,32,32,0,121.944,4,4,4D_kernel,8192,8192,8192
8,32,32,1,122.266,4,4,4D_kernel,8192,8192,8192
8,32,32,2,121.887,4,4,4D_kernel,8192,8192,8192
8,32,32,3,121.994,4,4,4D_kernel,8192,8192,8192
8,32,32,4,121.44,4,4,4D_kernel,8192,8192,8192
8,32,32,5,121.926,4,4,4D_kernel,8192,8192,8192
8,32,32,6,121.538,4,4,4D_kernel,8192,8192,8192
8,32,32,7,120.973,4,4,4D_kernel,8192,8192,8192
8,32,32,8,121.814,4,4,4D_kernel,8192,8192,8192
8,32,32,9,121.602,4,4,4D_kernel,8192,8192,8192
8,32,32,0,17.6426,4,4,4D_cublas,8192,8192,8192
8,32,32,1,18.8242,4,4,4D_cublas,8192,8192,8192
8,32,32,2,18.8729,4,4,4D_cublas,8192,8192,8192
8,32,32,3,19.5709,4,4,4D_cublas,8192,8192,8192
8,32,32,4,19.513,4,4,4D_cublas,8192,8192,8192
8,32,32,5,19.4891,4,4,4D_cublas,8192,8192,8192
8,32,32,6,19.4359,4,4,4D_cublas,8192,8192,8192
8,32,32,7,19.4813,4,4,4D_cublas,8192,8192,8192
8,32,32,8,19.498,4,4,4D_cublas,8192,8192,8192
8,32,32,9,19.6107,4,4,4D_cublas,8192,8192,8192
8,128,128,0,122.542,8,8,4D_kernel,8192,8192,8192
8,128,128,1,122.187,8,8,4D_kernel,8192,8192,8192
8,128,128,2,122.179,8,8,4D_kernel,8192,8192,8192
8,128,128,3,122.2,8,8,4D_kernel,8192,8192,8192
8,128,128,4,122.183,8,8,4D_kernel,8192,8192,8192
8,128,128,5,122.105,8,8,4D_kernel,8192,8192,8192
8,128,128,6,122.282,8,8,4D_kernel,8192,8192,8192
8,128,128,7,122.046,8,8,4D_kernel,8192,8192,8192
