bk,bm,bn,iteration,time_ms,tm,tn,type,m,n,k
8,64,64,7,19.038,8,8,4D_cublas,8192,8192,8192
8,64,64,8,19.84,8,8,4D_cublas,8192,8192,8192
8,64,64,9,19.5325,8,8,4D_cublas,8192,8192,8192
32,32,32,0,301.787,8,8,4D_kernel,8192,8192,8192
32,32,32,1,301.826,8,8,4D_kernel,8192,8192,8192
32,32,32,2,301.737,8,8,4D_kernel,8192,8192,8192
32,32,32,3,301.725,8,8,4D_kernel,8192,8192,8192
32,32,32,4,301.759,8,8,4D_kernel,8192,8192,8192
32,32,32,5,301.751,8,8,4D_kernel,8192,8192,8192
32,32,32,6,301.82,8,8,4D_kernel,8192,8192,8192
32,32,32,7,301.839,8,8,4D_kernel,8192,8192,8192
32,32,32,8,301.744,8,8,4D_kernel,8192,8192,8192
32,32,32,9,301.782,8,8,4D_kernel,8192,8192,8192
32,32,32,0,17.8634,8,8,4D_cublas,8192,8192,8192
32,32,32,1,18.3573,8,8,4D_cublas,8192,8192,8192
32,32,32,2,18.7396,8,8,4D_cublas,8192,8192,8192
32,32,32,3,19.1443,8,8,4D_cublas,8192,8192,8192
32,32,32,4,18.9194,8,8,4D_cublas,8192,8192,8192
32,32,32,5,18.4689,8,8,4D_cublas,8192,8192,8192
32,32,32,6,18.7239,8,8,4D_cublas,8192,8192,8192
32,32,32,7,18.7706,8,8,4D_cublas,8192,8192,8192
32,32,32,8,18.7286,8,8,4D_cublas,8192,8192,8192
32,32,32,9,18.721,8,8,4D_cublas,8192,8192,8192
16,128,64,0,123.303,8,8,4D_kernel,8192,8192,8192
16,128,64,1,124.603,8,8,4D_kernel,8192,8192,8192
16,128,64,2,123.552,8,8,4D_kernel,8192,8192,8192
16,128,64,3,122.7,8,8,4D_kernel,8192,8192,8192
16,128,64,4,122.642,8,8,4D_kernel,8192,8192,8192
16,128,64,5,123.242,8,8,4D_kernel,8192,8192,8192
16,128,64,6,124.222,8,8,4D_kernel,8192,8192,8192
16,128,64,7,124.671,8,8,4D_kernel,8192,8192,8192
16,128,64,8,125.551,8,8,4D_kernel,8192,8192,8192
16,128,64,9,124.67,8,8,4D_kernel,8192,8192,8192
16,128,64,0,17.7756,8,8,4D_cublas,8192,8192,8192
16,128,64,1,18.6731,8,8,4D_cublas,8192,8192,8192
16,128,64,2,19.0203,8,8,4D_cublas,8192,8192,8192
16,128,64,3,19.2788,8,8,4D_cublas,8192,8192,8192
16,128,64,4,18.9173,8,8,4D_cublas,8192,8192,8192
16,128,64,5,18.9374,8,8,4D_cublas,8192,8192,8192
16,128,64,6,19.0627,8,8,4D_cublas,8192,8192,8192
16,128,64,7,18.9501,8,8,4D_cublas,8192,8192,8192
16,128,64,8,18.8732,8,8,4D_cublas,8192,8192,8192
16,128,64,9,19.1592,8,8,4D_cublas,8192,8192,8192
32,128,64,0,123.875,8,8,4D_kernel,8192,8192,8192
32,128,64,1,124.239,8,8,4D_kernel,8192,8192,8192
32,128,64,2,124.147,8,8,4D_kernel,8192,8192,8192
32,128,64,3,123.87,8,8,4D_kernel,8192,8192,8192
32,128,64,4,124.063,8,8,4D_kernel,8192,8192,8192
32,128,64,5,122.655,8,8,4D_kernel,8192,8192,8192
32,128,64,6,123.387,8,8,4D_kernel,8192,8192,8192
32,128,64,7,122.77,8,8,4D_kernel,8192,8192,8192
32,128,64,8,123.709,8,8,4D_kernel,8192,8192,8192
32,128,64,9,123.872,8,8,4D_kernel,8192,8192,8192
32,128,64,0,17.876,8,8,4D_cublas,8192,8192,8192
32,128,64,1,19.4725,8,8,4D_cublas,8192,8192,8192
32,128,64,2,21.2318,8,8,4D_cublas,8192,8192,8192
32,128,64,3,22.1914,8,8,4D_cublas,8192,8192,8192
32,128,64,4,22.4627,8,8,4D_cublas,8192,8192,8192
32,128,64,5,22.1845,8,8,4D_cublas,8192,8192,8192
32,128,64,6,22.0015,8,8,4D_cublas,8192,8192,8192
32,128,64,7,21.946,8,8,4D_cublas,8192,8192,8192
32,128,64,8,21.9652,8,8,4D_cublas,8192,8192,8192
32,128,64,9,22.5113,8,8,4D_cublas,8192,8192,8192
16,64,64,0,165.582,4,8,4D_kernel,8192,8192,8192
16,64,64,1,165.567,4,8,4D_kernel,8192,8192,8192
16,64,64,2,165.526,4,8,4D_kernel,8192,8192,8192
16,64,64,3,165.57,4,8,4D_kernel,8192,8192,8192
16,64,64,4,165.556,4,8,4D_kernel,8192,8192,8192
16,64,64,5,165.545,4,8,4D_kernel,8192,8192,8192
16,64,64,6,165.538,4,8,4D_kernel,8192,8192,8192
16,64,64,7,165.573,4,8,4D_kernel,8192,8192,8192
16,64,64,8,165.524,4,8,4D_kernel,8192,8192,8192
16,64,64,9,165.514,4,8,4D_kernel,8192,8192,8192
16,64,64,0,17.743,4,8,4D_cublas,8192,8192,8192
16,64,64,1,18.6912,4,8,4D_cublas,8192,8192,8192
16,64,64,2,19.2293,4,8,4D_cublas,8192,8192,8192
16,64,64,3,19.2821,4,8,4D_cublas,8192,8192,8192
16,64,64,4,19.3078,4,8,4D_cublas,8192,8192,8192
16,64,64,5,19.4536,4,8,4D_cublas,8192,8192,8192
16,64,64,6,19.4358,4,8,4D_cublas,8192,8192,8192
16,64,64,7,19.2757,4,8,4D_cublas,8192,8192,8192
16,64,64,8,19.1377,4,8,4D_cublas,8192,8192,8192
16,64,64,9,19.1245,4,8,4D_cublas,8192,8192,8192
16,64,64,0,78.7675,8,4,4D_kernel,8192,8192,8192
16,64,64,1,78.9425,8,4,4D_kernel,8192,8192,8192
16,64,64,2,81.0074,8,4,4D_kernel,8192,8192,8192
16,64,64,3,80.4128,8,4,4D_kernel,8192,8192,8192
16,64,64,4,79.2514,8,4,4D_kernel,8192,8192,8192
16,64,64,5,78.9693,8,4,4D_kernel,8192,8192,8192
16,64,64,6,79.5363,8,4,4D_kernel,8192,8192,8192
16,64,64,7,79.3619,8,4,4D_kernel,8192,8192,8192
16,64,64,8,78.4923,8,4,4D_kernel,8192,8192,8192
16,64,64,9,78.5577,8,4,4D_kernel,8192,8192,8192
16,64,64,0,17.9774,8,4,4D_cublas,8192,8192,8192
16,64,64,1,18.7293,8,4,4D_cublas,8192,8192,8192
16,64,64,2,19.2449,8,4,4D_cublas,8192,8192,8192
16,64,64,3,19.3202,8,4,4D_cublas,8192,8192,8192
16,64,64,4,19.3014,8,4,4D_cublas,8192,8192,8192
16,64,64,5,19.337,8,4,4D_cublas,8192,8192,8192
16,64,64,6,19.2191,8,4,4D_cublas,8192,8192,8192
16,64,64,7,19.2566,8,4,4D_cublas,8192,8192,8192
16,64,64,8,19.2296,8,4,4D_cublas,8192,8192,8192
16,64,64,9,19.2206,8,4,4D_cublas,8192,8192,8192
16,64,64,0,114.924,4,4,4D_kernel,8192,8192,8192
16,64,64,1,114.454,4,4,4D_kernel,8192,8192,8192
16,64,64,2,114.428,4,4,4D_kernel,8192,8192,8192
16,64,64,3,114.989,4,4,4D_kernel,8192,8192,8192
16,64,64,4,113.263,4,4,4D_kernel,8192,8192,8192
16,64,64,5,112.8,4,4,4D_kernel,8192,8192,8192
16,64,64,6,114.244,4,4,4D_kernel,8192,8192,8192
16,64,64,7,113.812,4,4,4D_kernel,8192,8192,8192
16,64,64,8,113.684,4,4,4D_kernel,8192,8192,8192
16,64,64,9,112.646,4,4,4D_kernel,8192,8192,8192
16,64,64,0,17.7835,4,4,4D_cublas,8192,8192,8192
16,64,64,1,18.542,4,4,4D_cublas,8192,8192,8192
16,64,64,2,18.8188,4,4,4D_cublas,8192,8192,8192
16,64,64,3,18.9701,4,4,4D_cublas,8192,8192,8192
16,64,64,4,18.9775,4,4,4D_cublas,8192,8192,8192
16,64,64,5,19.0237,4,4,4D_cublas,8192,8192,8192
16,64,64,6,19.1616,4,4,4D_cublas,8192,8192,8192
16,64,64,7,19.2913,4,4,4D_cublas,8192,8192,8192
16,64,64,8,19.2809,4,4,4D_cublas,8192,8192,8192
16,64,64,9,19.1761,4,4,4D_cublas,8192,8192,8192
16,64,64,0,125.918,8,8,4D_kernel,8192,8192,8192
16,64,64,1,125.214,8,8,4D_kernel,8192,8192,8192
16,64,64,2,124.165,8,8,4D_kernel,8192,8192,8192
16,64,64,3,124.893,8,8,4D_kernel,8192,8192,8192
16,64,64,4,123.84,8,8,4D_kernel,8192,8192,8192
16,64,64,5,124.188,8,8,4D_kernel,8192,8192,8192
16,64,64,6,124.622,8,8,4D_kernel,8192,8192,8192
16,64,64,7,125.28,8,8,4D_kernel,8192,8192,8192
16,64,64,8,123.86,8,8,4D_kernel,8192,8192,8192
16,64,64,9,125.633,8,8,4D_kernel,8192,8192,8192
16,64,64,0,17.8884,8,8,4D_cublas,8192,8192,8192
16,64,64,1,18.1967,8,8,4D_cublas,8192,8192,8192
16,64,64,2,18.5678,8,8,4D_cublas,8192,8192,8192
16,64,64,3,19.1917,8,8,4D_cublas,8192,8192,8192
16,64,64,4,19.1321,8,8,4D_cublas,8192,8192,8192
16,64,64,5,19.2284,8,8,4D_cublas,8192,8192,8192
16,64,64,6,19.1764,8,8,4D_cublas,8192,8192,8192
16,64,64,7,19.4229,8,8,4D_cublas,8192,8192,8192
16,64,64,8,19.481,8,8,4D_cublas,8192,8192,8192
16,64,64,9,19.2384,8,8,4D_cublas,8192,8192,8192
8,128,128,0,122.284,8,8,4D_kernel,8192,8192,8192
8,128,128,1,122.091,8,8,4D_kernel,8192,8192,8192
8,128,128,2,122.091,8,8,4D_kernel,8192,8192,8192
8,128,128,3,122.05,8,8,4D_kernel,8192,8192,8192
8,128,128,4,122.121,8,8,4D_kernel,8192,8192,8192
8,128,128,5,122.209,8,8,4D_kernel,8192,8192,8192
8,128,128,6,121.982,8,8,4D_kernel,8192,8192,8192
8,128,128,7,122.036,8,8,4D_kernel,8192,8192,8192
8,128,128,8,122.035,8,8,4D_kernel,8192,8192,8192
8,128,128,9,122.062,8,8,4D_kernel,8192,8192,8192
8,128,128,0,17.6487,8,8,4D_cublas,8192,8192,8192
8,128,128,1,17.6224,8,8,4D_cublas,8192,8192,8192
8,128,128,2,17.6372,8,8,4D_cublas,8192,8192,8192
8,128,128,3,18.1476,8,8,4D_cublas,8192,8192,8192
8,128,128,4,19.4633,8,8,4D_cublas,8192,8192,8192
8,128,128,5,19.5052,8,8,4D_cublas,8192,8192,8192
8,128,128,6,19.514,8,8,4D_cublas,8192,8192,8192
8,128,128,7,19.4172,8,8,4D_cublas,8192,8192,8192
8,128,128,8,19.2924,8,8,4D_cublas,8192,8192,8192
8,128,128,9,19.1688,8,8,4D_cublas,8192,8192,8192
32,128,64,0,123.547,8,8,4D_kernel,8192,8192,8192
32,128,64,1,124.769,8,8,4D_kernel,8192,8192,8192
32,128,64,2,123.517,8,8,4D_kernel,8192,8192,8192
32,128,64,3,123.702,8,8,4D_kernel,8192,8192,8192
32,128,64,4,126.02,8,8,4D_kernel,8192,8192,8192
32,128,64,5,125.113,8,8,4D_kernel,8192,8192,8192
32,128,64,6,123.444,8,8,4D_kernel,8192,8192,8192
32,128,64,7,122.802,8,8,4D_kernel,8192,8192,8192
32,128,64,8,124.611,8,8,4D_kernel,8192,8192,8192
32,128,64,9,121.035,8,8,4D_kernel,8192,8192,8192
32,128,64,0,17.7444,8,8,4D_cublas,8192,8192,8192
32,128,64,1,18.5248,8,8,4D_cublas,8192,8192,8192
32,128,64,2,19.1571,8,8,4D_cublas,8192,8192,8192
32,128,64,3,19.1157,8,8,4D_cublas,8192,8192,8192
32,128,64,4,19.2716,8,8,4D_cublas,8192,8192,8192
32,128,64,5,19.1985,8,8,4D_cublas,8192,8192,8192
32,128,64,6,19.3575,8,8,4D_cublas,8192,8192,8192
32,128,64,7,19.2963,8,8,4D_cublas,8192,8192,8192
32,128,64,8,19.0877,8,8,4D_cublas,8192,8192,8192
32,128,64,9,19.1022,8,8,4D_cublas,8192,8192,8192
16,256,64,0,134.653,8,8,4D_kernel,8192,8192,8192
16,256,64,1,134.766,8,8,4D_kernel,8192,8192,8192
16,256,64,2,134.483,8,8,4D_kernel,8192,8192,8192
16,256,64,3,134.518,8,8,4D_kernel,8192,8192,8192
16,256,64,4,134.645,8,8,4D_kernel,8192,8192,8192
16,256,64,5,134.657,8,8,4D_kernel,8192,8192,8192
16,256,64,6,134.491,8,8,4D_kernel,8192,8192,8192
16,256,64,7,134.597,8,8,4D_kernel,8192,8192,8192
16,256,64,8,134.476,8,8,4D_kernel,8192,8192,8192
16,256,64,9,134.61,8,8,4D_kernel,8192,8192,8192
16,256,64,0,17.5172,8,8,4D_cublas,8192,8192,8192
16,256,64,1,18.523,8,8,4D_cublas,8192,8192,8192
16,256,64,2,18.9006,8,8,4D_cublas,8192,8192,8192
16,256,64,3,19.1375,8,8,4D_cublas,8192,8192,8192
16,256,64,4,19.2092,8,8,4D_cublas,8192,8192,8192
16,256,64,5,19.2895,8,8,4D_cublas,8192,8192,8192
16,256,64,6,19.4566,8,8,4D_cublas,8192,8192,8192
16,256,64,7,19.4263,8,8,4D_cublas,8192,8192,8192
16,256,64,8,19.2946,8,8,4D_cublas,8192,8192,8192
16,256,64,9,19.2913,8,8,4D_cublas,8192,8192,8192
16,64,64,0,1387.69,16,16,4D_kernel,8192,8192,8192
16,64,64,1,1386.54,16,16,4D_kernel,8192,8192,8192
16,64,64,2,1385.18,16,16,4D_kernel,8192,8192,8192
16,64,64,3,1414.38,16,16,4D_kernel,8192,8192,8192
16,64,64,4,1392.8,16,16,4D_kernel,8192,8192,8192
16,64,64,5,1393.01,16,16,4D_kernel,8192,8192,8192
16,64,64,6,1408.79,16,16,4D_kernel,8192,8192,8192
16,64,64,7,1393.85,16,16,4D_kernel,8192,8192,8192
16,64,64,8,1404.66,16,16,4D_kernel,8192,8192,8192
16,64,64,9,1385.55,16,16,4D_kernel,8192,8192,8192
16,64,64,0,17.7936,16,16,4D_cublas,8192,8192,8192
16,64,64,1,18.0359,16,16,4D_cublas,8192,8192,8192
16,64,64,2,18.6916,16,16,4D_cublas,8192,8192,8192
16,64,64,3,18.7858,16,16,4D_cublas,8192,8192,8192
16,64,64,4,18.8662,16,16,4D_cublas,8192,8192,8192
16,64,64,5,18.8566,16,16,4D_cublas,8192,8192,8192
16,64,64,6,18.9053,16,16,4D_cublas,8192,8192,8192
16,64,64,7,18.8814,16,16,4D_cublas,8192,8192,8192
16,64,64,8,19.4173,16,16,4D_cublas,8192,8192,8192
16,64,64,9,19.5604,16,16,4D_cublas,8192,8192,8192
16,128,128,0,989.528,16,16,4D_kernel,8192,8192,8192
16,128,128,1,1021.76,16,16,4D_kernel,8192,8192,8192
16,128,128,2,981.326,16,16,4D_kernel,8192,8192,8192
16,128,128,3,984.931,16,16,4D_kernel,8192,8192,8192
16,128,128,4,988.732,16,16,4D_kernel,8192,8192,8192
16,128,128,5,1000.17,16,16,4D_kernel,8192,8192,8192
16,128,128,6,985.946,16,16,4D_kernel,8192,8192,8192
16,128,128,7,985.729,16,16,4D_kernel,8192,8192,8192
16,128,128,8,1018.78,16,16,4D_kernel,8192,8192,8192
16,128,128,9,983.491,16,16,4D_kernel,8192,8192,8192
16,128,128,0,17.9879,16,16,4D_cublas,8192,8192,8192
16,128,128,1,18.3214,16,16,4D_cublas,8192,8192,8192
16,128,128,2,19.0189,16,16,4D_cublas,8192,8192,8192
16,128,128,3,19.2411,16,16,4D_cublas,8192,8192,8192
16,128,128,4,19.3228,16,16,4D_cublas,8192,8192,8192
16,128,128,5,19.3302,16,16,4D_cublas,8192,8192,8192
16,128,128,6,19.3312,16,16,4D_cublas,8192,8192,8192
16,128,128,7,19.3393,16,16,4D_cublas,8192,8192,8192
16,128,128,8,19.2988,16,16,4D_cublas,8192,8192,8192
16,128,128,9,19.3325,16,16,4D_cublas,8192,8192,8192
8,64,64,0,125.074,8,8,4D_kernel,8192,8192,8192
8,64,64,1,126.059,8,8,4D_kernel,8192,8192,8192
8,64,64,2,126.392,8,8,4D_kernel,8192,8192,8192
8,64,64,3,127.307,8,8,4D_kernel,8192,8192,8192
8,64,64,4,125.878,8,8,4D_kernel,8192,8192,8192
8,64,64,5,124.175,8,8,4D_kernel,8192,8192,8192
8,64,64,6,125.902,8,8,4D_kernel,8192,8192,8192
8,64,64,7,126.221,8,8,4D_kernel,8192,8192,8192
8,64,64,8,125.759,8,8,4D_kernel,8192,8192,8192
8,64,64,9,124.698,8,8,4D_kernel,8192,8192,8192
8,64,64,0,17.6405,8,8,4D_cublas,8192,8192,8192
8,64,64,1,18.324,8,8,4D_cublas,8192,8192,8192
8,64,64,2,19.0659,8,8,4D_cublas,8192,8192,8192
8,64,64,3,19.0613,8,8,4D_cublas,8192,8192,8192
8,64,64,4,19.2543,8,8,4D_cublas,8192,8192,8192
8,64,64,5,19.3092,8,8,4D_cublas,8192,8192,8192
8,64,64,6,19.3318,8,8,4D_cublas,8192,8192,8192
8,64,64,7,19.418,8,8,4D_cublas,8192,8192,8192
8,64,64,8,19.4587,8,8,4D_cublas,8192,8192,8192
8,64,64,9,19.5609,8,8,4D_cublas,8192,8192,8192
8,64,128,0,108.923,8,8,4D_kernel,8192,8192,8192
8,64,128,1,109.103,8,8,4D_kernel,8192,8192,8192
8,64,128,2,109.64,8,8,4D_kernel,8192,8192,8192
8,64,128,3,110.125,8,8,4D_kernel,8192,8192,8192
8,64,128,4,110.87,8,8,4D_kernel,8192,8192,8192
8,64,128,5,111.071,8,8,4D_kernel,8192,8192,8192
8,64,128,6,109.602,8,8,4D_kernel,8192,8192,8192
8,64,128,7,110.191,8,8,4D_kernel,8192,8192,8192
8,64,128,8,108.139,8,8,4D_kernel,8192,8192,8192
8,64,128,9,111.281,8,8,4D_kernel,8192,8192,8192
8,64,128,0,17.9373,8,8,4D_cublas,8192,8192,8192
8,64,128,1,18.2757,8,8,4D_cublas,8192,8192,8192
8,64,128,2,18.8044,8,8,4D_cublas,8192,8192,8192
8,64,128,3,18.9172,8,8,4D_cublas,8192,8192,8192
8,64,128,4,18.9625,8,8,4D_cublas,8192,8192,8192
8,64,128,5,19.1156,8,8,4D_cublas,8192,8192,8192
8,64,128,6,19.3382,8,8,4D_cublas,8192,8192,8192
8,64,128,7,19.3562,8,8,4D_cublas,8192,8192,8192
8,64,128,8,19.2791,8,8,4D_cublas,8192,8192,8192
8,64,128,9,19.3344,8,8,4D_cublas,8192,8192,8192
64,32,32,0,372.887,8,8,4D_kernel,8192,8192,8192
64,32,32,1,373.003,8,8,4D_kernel,8192,8192,8192
64,32,32,2,372.952,8,8,4D_kernel,8192,8192,8192
64,32,32,3,372.962,8,8,4D_kernel,8192,8192,8192
64,32,32,4,372.931,8,8,4D_kernel,8192,8192,8192
64,32,32,5,372.926,8,8,4D_kernel,8192,8192,8192
64,32,32,6,372.948,8,8,4D_kernel,8192,8192,8192
64,32,32,7,372.891,8,8,4D_kernel,8192,8192,8192
64,32,32,8,372.976,8,8,4D_kernel,8192,8192,8192
64,32,32,9,372.943,8,8,4D_kernel,8192,8192,8192
64,32,32,0,17.8597,8,8,4D_cublas,8192,8192,8192
64,32,32,1,18.6322,8,8,4D_cublas,8192,8192,8192
64,32,32,2,18.9092,8,8,4D_cublas,8192,8192,8192
64,32,32,3,19.0112,8,8,4D_cublas,8192,8192,8192
64,32,32,4,19.0971,8,8,4D_cublas,8192,8192,8192
64,32,32,5,19.047,8,8,4D_cublas,8192,8192,8192
64,32,32,6,19.043,8,8,4D_cublas,8192,8192,8192
64,32,32,7,19.279,8,8,4D_cublas,8192,8192,8192
64,32,32,8,19.5664,8,8,4D_cublas,8192,8192,8192
64,32,32,9,19.5512,8,8,4D_cublas,8192,8192,8192
16,64,64,0,95.2394,16,4,4D_kernel,8192,8192,8192
16,64,64,1,94.8854,16,4,4D_kernel,8192,8192,8192
16,64,64,2,94.8905,16,4,4D_kernel,8192,8192,8192
16,64,64,3,94.7571,16,4,4D_kernel,8192,8192,8192
16,64,64,4,94.8725,16,4,4D_kernel,8192,8192,8192
16,64,64,5,94.7616,16,4,4D_kernel,8192,8192,8192
16,64,64,6,94.85,16,4,4D_kernel,8192,8192,8192
16,64,64,7,94.8055,16,4,4D_kernel,8192,8192,8192
16,64,64,8,94.8269,16,4,4D_kernel,8192,8192,8192
16,64,64,9,94.8554,16,4,4D_kernel,8192,8192,8192
16,64,64,0,17.8043,16,4,4D_cublas,8192,8192,8192
16,64,64,1,18.2315,16,4,4D_cublas,8192,8192,8192
16,64,64,2,18.7735,16,4,4D_cublas,8192,8192,8192
16,64,64,3,18.7523,16,4,4D_cublas,8192,8192,8192
16,64,64,4,18.759,16,4,4D_cublas,8192,8192,8192
16,64,64,5,18.8699,16,4,4D_cublas,8192,8192,8192
16,64,64,6,18.9142,16,4,4D_cublas,8192,8192,8192
16,64,64,7,18.9145,16,4,4D_cublas,8192,8192,8192
16,64,64,8,19.0075,16,4,4D_cublas,8192,8192,8192
16,64,64,9,18.9532,16,4,4D_cublas,8192,8192,8192
16,128,128,0,90.5348,16,4,4D_kernel,8192,8192,8192
16,128,128,1,90.5038,16,4,4D_kernel,8192,8192,8192
16,128,128,2,90.557,16,4,4D_kernel,8192,8192,8192
16,128,128,3,90.5564,16,4,4D_kernel,8192,8192,8192
16,128,128,4,90.4292,16,4,4D_kernel,8192,8192,8192
16,128,128,5,90.6092,16,4,4D_kernel,8192,8192,8192
16,128,128,6,90.4169,16,4,4D_kernel,8192,8192,8192
16,128,128,7,90.6626,16,4,4D_kernel,8192,8192,8192
16,128,128,8,90.4221,16,4,4D_kernel,8192,8192,8192
16,128,128,9,90.6222,16,4,4D_kernel,8192,8192,8192
16,128,128,0,17.6348,16,4,4D_cublas,8192,8192,8192
16,128,128,1,18.1135,16,4,4D_cublas,8192,8192,8192
16,128,128,2,19.1483,16,4,4D_cublas,8192,8192,8192
16,128,128,3,19.51,16,4,4D_cublas,8192,8192,8192
16,128,128,4,19.3771,16,4,4D_cublas,8192,8192,8192
16,128,128,5,19.4053,16,4,4D_cublas,8192,8192,8192
16,128,128,6,19.4946,16,4,4D_cublas,8192,8192,8192
16,128,128,7,19.1562,16,4,4D_cublas,8192,8192,8192
16,128,128,8,19.2428,16,4,4D_cublas,8192,8192,8192
16,128,128,9,19.407,16,4,4D_cublas,8192,8192,8192
24,128,128,0,113.655,8,8,4D_kernel,8192,8192,8192
24,128,128,1,113.736,8,8,4D_kernel,8192,8192,8192
24,128,128,2,113.998,8,8,4D_kernel,8192,8192,8192
24,128,128,3,113.862,8,8,4D_kernel,8192,8192,8192
24,128,128,4,113.794,8,8,4D_kernel,8192,8192,8192
24,128,128,5,113.602,8,8,4D_kernel,8192,8192,8192
24,128,128,6,113.81,8,8,4D_kernel,8192,8192,8192
24,128,128,7,113.664,8,8,4D_kernel,8192,8192,8192
